split,class_label,record_id,chunk_id,chunk_file,sample_rate,window_sec,window_samples,start_sample,end_sample,original_split,original_chunk_file,source_mem_file,dataset_source,source_db,record_total_samples,settling_skip_samples,dropped_tail_samples,balanced_index,notes,start_sec,end_sec,native_fs,beat_count,normal_beat_count,abnormal_beat_count,abnormal_beat_ratio,rbbb_count,pvc_count,pac_sv_count,fusion_paced_unknown_count,afib_afl_overlap_sec,afib_afl_ratio,rhythm_labels,annotation_symbols,annotation_valid,annotation_weak,exclusion_reason,beat_annotation_file,rhythm_annotation_file
test,NSR,16272,1029,test/NSR/16272/16272_w01029.mem,1000,30,30000,30872000,30901999,test,test/NSR/16272/16272_w01029.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,248,,30872.000,30902.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1045,train/NSR/16272/16272_w01045.mem,1000,30,30000,31352000,31381999,test,test/NSR/16272/16272_w01045.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,249,,31352.000,31382.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
val,NSR,16272,1061,val/NSR/16272/16272_w01061.mem,1000,30,30000,31832000,31861999,test,test/NSR/16272/16272_w01061.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,250,,31832.000,31862.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1078,train/NSR/16272/16272_w01078.mem,1000,30,30000,32342000,32371999,test,test/NSR/16272/16272_w01078.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,251,,32342.000,32372.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
test,NSR,16272,1094,test/NSR/16272/16272_w01094.mem,1000,30,30000,32822000,32851999,test,test/NSR/16272/16272_w01094.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,252,,32822.000,32852.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1110,train/NSR/16272/16272_w01110.mem,1000,30,30000,33302000,33331999,test,test/NSR/16272/16272_w01110.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,253,,33302.000,33332.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
val,NSR,16272,1126,val/NSR/16272/16272_w01126.mem,1000,30,30000,33782000,33811999,test,test/NSR/16272/16272_w01126.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,254,,33782.000,33812.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1142,train/NSR/16272/16272_w01142.mem,1000,30,30000,34262000,34291999,test,test/NSR/16272/16272_w01142.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,255,,34262.000,34292.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
test,NSR,16272,1159,test/NSR/16272/16272_w01159.mem,1000,30,30000,34772000,34801999,test,test/NSR/16272/16272_w01159.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,256,,34772.000,34802.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1175,train/NSR/16272/16272_w01175.mem,1000,30,30000,35252000,35281999,test,test/NSR/16272/16272_w01175.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,257,,35252.000,35282.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
val,NSR,16272,1191,val/NSR/16272/16272_w01191.mem,1000,30,30000,35732000,35761999,test,test/NSR/16272/16272_w01191.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,258,,35732.000,35762.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1207,train/NSR/16272/16272_w01207.mem,1000,30,30000,36212000,36241999,test,test/NSR/16272/16272_w01207.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,259,,36212.000,36242.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
test,NSR,16272,1223,test/NSR/16272/16272_w01223.mem,1000,30,30000,36692000,36721999,test,test/NSR/16272/16272_w01223.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,260,,36692.000,36722.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1240,train/NSR/16272/16272_w01240.mem,1000,30,30000,37202000,37231999,test,test/NSR/16272/16272_w01240.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,261,,37202.000,37232.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
val,NSR,16272,1256,val/NSR/16272/16272_w01256.mem,1000,30,30000,37682000,37711999,test,test/NSR/16272/16272_w01256.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,262,,37682.000,37712.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1272,train/NSR/16272/16272_w01272.mem,1000,30,30000,38162000,38191999,test,test/NSR/16272/16272_w01272.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,263,,38162.000,38192.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
test,NSR,16272,1288,test/NSR/16272/16272_w01288.mem,1000,30,30000,38642000,38671999,test,test/NSR/16272/16272_w01288.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,264,,38642.000,38672.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1304,train/NSR/16272/16272_w01304.mem,1000,30,30000,39122000,39151999,test,test/NSR/16272/16272_w01304.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,265,,39122.000,39152.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
val,NSR,16272,1321,val/NSR/16272/16272_w01321.mem,1000,30,30000,39632000,39661999,test,test/NSR/16272/16272_w01321.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,266,,39632.000,39662.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1337,train/NSR/16272/16272_w01337.mem,1000,30,30000,40112000,40141999,test,test/NSR/16272/16272_w01337.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,267,,40112.000,40142.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
test,NSR,16272,1353,test/NSR/16272/16272_w01353.mem,1000,30,30000,40592000,40621999,test,test/NSR/16272/16272_w01353.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,268,,40592.000,40622.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1369,train/NSR/16272/16272_w01369.mem,1000,30,30000,41072000,41101999,test,test/NSR/16272/16272_w01369.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,269,,41072.000,41102.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
val,NSR,16272,1386,val/NSR/16272/16272_w01386.mem,1000,30,30000,41582000,41611999,test,test/NSR/16272/16272_w01386.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,270,,41582.000,41612.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1402,train/NSR/16272/16272_w01402.mem,1000,30,30000,42062000,42091999,test,test/NSR/16272/16272_w01402.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,271,,42062.000,42092.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
test,NSR,16272,1418,test/NSR/16272/16272_w01418.mem,1000,30,30000,42542000,42571999,test,test/NSR/16272/16272_w01418.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,272,,42542.000,42572.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1434,train/NSR/16272/16272_w01434.mem,1000,30,30000,43022000,43051999,test,test/NSR/16272/16272_w01434.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,273,,43022.000,43052.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
val,NSR,16272,1450,val/NSR/16272/16272_w01450.mem,1000,30,30000,43502000,43531999,test,test/NSR/16272/16272_w01450.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,274,,43502.000,43532.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1467,train/NSR/16272/16272_w01467.mem,1000,30,30000,44012000,44041999,test,test/NSR/16272/16272_w01467.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,275,,44012.000,44042.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
test,NSR,16272,1483,test/NSR/16272/16272_w01483.mem,1000,30,30000,44492000,44521999,test,test/NSR/16272/16272_w01483.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,276,,44492.000,44522.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1499,train/NSR/16272/16272_w01499.mem,1000,30,30000,44972000,45001999,test,test/NSR/16272/16272_w01499.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,277,,44972.000,45002.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
val,NSR,16272,1515,val/NSR/16272/16272_w01515.mem,1000,30,30000,45452000,45481999,test,test/NSR/16272/16272_w01515.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,278,,45452.000,45482.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1531,train/NSR/16272/16272_w01531.mem,1000,30,30000,45932000,45961999,test,test/NSR/16272/16272_w01531.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,279,,45932.000,45962.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
test,NSR,16272,1548,test/NSR/16272/16272_w01548.mem,1000,30,30000,46442000,46471999,test,test/NSR/16272/16272_w01548.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,280,,46442.000,46472.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
train,NSR,16272,1564,train/NSR/16272/16272_w01564.mem,1000,30,30000,46922000,46951999,test,test/NSR/16272/16272_w01564.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe\test\NSR\16272.mem,fullrec_afe,nsrdb,90000000,2000,28000,281,,46922.000,46952.000,128.0,0,0,0,0.000000,0,0,0,0,0.000,0.000000,,,0,0,low_beat_count,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\nsrdb\1.0.0\16272.atr
