case_id,split,class_label,class_id,record_id,chunk_id,balanced_index,chunk_file,chunk_start_sample,chunk_end_sample,snapshot_id,snapshot_start_sample,snapshot_end_sample,snapshot_start_sec,snapshot_end_sec,source_db,snapshot_pred_class,pred_class,snapshot_pred_label,pred_label,pred_valid,class_mem_NSR,class_mem_CHF,class_mem_ARR,class_mem_AFF,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,ectopic_pair_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum,strong_event_count,adaptive_event_th,pnn_decision_count,pnn_mismatch_rate_bp,rdm_avg_code_q8,ram_avg_code_q8,qrs_maf_rate_bp,rbbb_like_rate_bp,abnormal_evidence_count,rhythm_irregular_evidence_count,morphology_evidence_count
4,train,NSR,0,16273,10,4,train/NSR/16273/16273_30min_w010.mem,18002000,19801999,23,19382000,19441999,19382.000,19442.000,nsrdb,0,0,NSR,NSR,1,45528416,-97603658,-35956746,-112459150,74,72,0,147,4096,1796,72,72,129,53,32,17,12,6,6,1,1,1,0,0,0,0,0,0,0,74,1,10,1,0,0,2852,147,759,87,0,0,0,0,0,74,0,0,74,1,0,72,0,72,129,2157,32,72,0,458,6385,135,0,8,6,2
4,train,NSR,0,16273,10,4,train/NSR/16273/16273_30min_w010.mem,18002000,19801999,24,19442000,19501999,19442.000,19502.000,nsrdb,0,0,NSR,NSR,1,46846073,-90859125,-44390396,-110359176,77,74,1,153,4253,1823,73,75,168,52,38,33,21,11,4,2,2,1,1,1,1,1,0,0,0,76,0,0,0,0,0,2939,151,793,79,0,0,0,0,0,76,0,0,76,0,0,75,1,75,168,2263,32,75,133,573,6392,0,0,12,12,0
4,train,NSR,0,16273,10,4,train/NSR/16273/16273_30min_w010.mem,18002000,19801999,25,19502000,19561999,19502.000,19562.000,nsrdb,0,0,NSR,NSR,1,41672852,-107860496,-28548694,-105454215,76,74,0,151,4164,1855,74,74,189,62,46,31,20,13,7,6,3,1,0,0,0,0,0,0,0,76,0,0,0,0,0,4010,151,778,86,0,0,0,0,0,76,0,0,76,0,0,74,0,74,189,3609,10,74,0,653,6417,0,0,13,13,0
4,train,NSR,0,16273,10,4,train/NSR/16273/16273_30min_w010.mem,18002000,19801999,26,19562000,19621999,19562.000,19622.000,nsrdb,0,0,NSR,NSR,1,44338105,-102636467,-30905239,-110263713,75,73,0,149,4162,1874,73,73,191,60,46,36,21,11,7,4,4,2,0,0,0,0,0,0,0,75,0,0,0,0,0,3543,149,779,79,0,0,0,0,0,75,0,0,75,0,0,73,0,73,191,3384,12,73,0,669,6571,0,0,11,11,0
4,train,NSR,0,16273,10,4,train/NSR/16273/16273_30min_w010.mem,18002000,19801999,27,19622000,19681999,19622.000,19682.000,nsrdb,0,0,NSR,NSR,1,43081939,-96108892,-43663255,-103898778,77,75,0,153,4251,1937,75,75,203,59,41,31,24,17,10,8,5,4,2,2,0,0,0,0,0,76,0,0,0,0,0,3880,151,794,83,0,0,0,0,0,76,0,0,76,0,0,75,0,75,203,3612,10,75,0,692,6611,0,0,17,17,0
4,train,NSR,0,16273,10,4,train/NSR/16273/16273_30min_w010.mem,18002000,19801999,28,19682000,19741999,19682.000,19742.000,nsrdb,0,0,NSR,NSR,1,44561489,-101019153,-33236549,-110140286,74,72,0,147,4116,1906,72,72,177,57,42,29,18,13,9,6,3,0,0,0,0,0,0,0,0,74,0,0,0,0,0,3934,147,758,76,0,0,0,0,0,74,0,0,74,0,0,72,0,72,177,3505,10,72,0,629,6776,0,0,13,13,0
4,train,NSR,0,16273,10,4,train/NSR/16273/16273_30min_w010.mem,18002000,19801999,29,19742000,19801999,19742.000,19802.000,nsrdb,0,0,NSR,NSR,1,48178754,-98193683,-39446653,-110326026,74,72,0,147,4087,1822,72,72,130,52,31,22,12,8,3,2,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,2869,147,753,84,0,0,0,0,0,74,0,0,74,0,0,72,0,72,130,2186,32,72,0,462,6478,0,0,8,8,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,0,19802000,19861999,19802.000,19862.000,nsrdb,0,0,NSR,NSR,1,53218713,-122483980,-50156483,-78186500,85,83,0,169,2835,1242,83,83,131,62,43,20,5,1,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,3292,169,411,85,0,0,0,0,0,85,0,0,85,0,0,83,0,83,131,2884,12,83,0,404,3830,0,0,1,1,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,1,19862000,19921999,19862.000,19922.000,nsrdb,0,0,NSR,NSR,1,37920304,-104101776,-49035740,-82408375,87,83,2,171,2932,1245,83,85,205,68,48,37,18,9,4,3,3,3,2,2,2,2,2,2,0,87,3,9,3,0,0,3555,170,434,89,0,0,0,0,0,87,0,0,87,2,0,85,2,85,205,2996,12,85,235,617,3840,344,0,17,11,6
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,2,19922000,19981999,19922.000,19982.000,nsrdb,2,2,ARR,ARR,1,-46906430,-105662321,34893771,-81243250,95,84,9,167,2792,1272,84,93,348,77,65,45,28,21,19,14,11,10,10,10,10,10,9,9,2,95,20,75,20,0,0,5417,164,415,119,13,14,13,1,1,95,0,0,95,19,2,93,9,93,348,3562,12,93,967,957,3876,2105,1092,85,32,53
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,3,19982000,20041999,19982.000,20042.000,nsrdb,2,2,ARR,ARR,1,-58241870,-68828175,4441321,-76289379,100,86,12,209,3205,1350,86,98,314,61,49,36,22,16,15,14,14,14,14,13,13,12,11,10,1,100,22,122,22,2,1,5745,198,506,126,14,15,14,1,1,100,0,0,100,19,1,98,12,98,314,4259,12,98,1224,820,4018,2200,1111,90,29,61
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,4,20042000,20101999,20042.000,20102.000,nsrdb,0,0,NSR,NSR,1,49210455,-93359988,-72150193,-81075033,85,83,0,169,2846,1245,83,83,107,54,30,14,5,2,1,1,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,2781,169,424,87,0,0,0,0,0,85,0,0,85,0,0,83,0,83,107,2526,16,83,0,330,3840,0,0,2,2,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,5,20102000,20161999,20102.000,20162.000,nsrdb,2,2,ARR,ARR,1,-59344967,-59777775,-4718768,-74731415,94,82,10,179,2974,1220,82,92,304,61,43,35,27,22,18,14,13,12,12,11,10,10,8,8,2,94,14,70,12,0,2,3873,170,454,123,8,10,8,1,1,94,0,0,94,5,2,92,10,92,304,2823,20,92,1086,845,3808,1489,650,70,34,36
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,6,20162000,20221999,20162.000,20222.000,nsrdb,0,0,NSR,NSR,1,52374984,-111527917,-58734337,-79406643,85,83,0,169,2837,1240,83,83,121,58,35,18,7,1,1,1,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,3074,169,417,88,0,0,0,0,0,85,0,0,85,0,0,83,0,83,121,2834,12,83,0,373,3824,0,0,1,1,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,7,20222000,20281999,20222.000,20282.000,nsrdb,0,0,NSR,NSR,1,40787660,-100293683,-51991116,-85732890,90,88,0,179,2997,1373,88,88,123,57,36,19,6,3,1,1,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2915,179,469,101,1,2,1,0,0,90,0,0,90,0,0,88,0,88,123,2658,16,88,0,357,3994,0,99,4,3,1
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,8,20282000,20341999,20282.000,20342.000,nsrdb,0,0,NSR,NSR,1,57022300,-131702150,-39074551,-83170996,83,81,0,165,2851,1280,81,81,175,68,53,36,16,2,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,2758,165,443,83,0,0,0,0,0,83,0,0,83,0,0,81,0,81,175,2572,16,81,0,553,4045,0,0,2,2,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,9,20342000,20401999,20342.000,20402.000,nsrdb,0,0,NSR,NSR,1,55023894,-119956540,-48955288,-83171364,84,82,0,167,2906,1269,82,82,142,61,37,26,11,4,2,1,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,2805,167,456,84,0,0,0,0,0,84,0,0,84,0,0,82,0,82,142,2536,16,82,0,443,3961,0,0,4,4,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,10,20402000,20461999,20402.000,20462.000,nsrdb,0,0,NSR,NSR,1,58069361,-115506410,-52396396,-86186273,85,83,0,169,2911,1284,83,83,143,59,42,31,7,3,1,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,3730,169,461,85,0,0,0,0,0,85,0,0,85,0,0,83,0,83,143,3059,12,83,0,441,3960,0,0,3,3,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,11,20462000,20521999,20462.000,20522.000,nsrdb,0,0,NSR,NSR,1,56641041,-109352262,-58312460,-85086819,83,81,0,165,2843,1213,81,81,138,57,42,26,10,2,1,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,4581,165,449,83,0,0,0,0,0,83,0,0,83,0,0,81,0,81,138,4131,8,81,0,436,3833,0,0,2,2,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,12,20522000,20581999,20522.000,20582.000,nsrdb,0,0,NSR,NSR,1,54300082,-137851561,-33033060,-81122093,82,80,0,163,2813,1260,80,80,161,66,46,28,11,5,2,2,1,0,0,0,0,0,0,0,0,82,0,0,0,0,0,2697,163,443,82,0,0,0,0,0,82,0,0,82,0,0,80,0,80,161,2466,16,80,0,515,4032,0,0,5,5,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,13,20582000,20641999,20582.000,20642.000,nsrdb,0,0,NSR,NSR,1,52004992,-115986119,-56474320,-77236065,87,85,0,173,2993,1278,85,85,118,58,42,15,2,1,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,2864,173,479,88,0,0,0,0,0,87,0,0,87,0,0,85,0,85,118,2654,16,85,0,355,3849,0,0,1,1,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,14,20642000,20701999,20642.000,20702.000,nsrdb,0,0,NSR,NSR,1,48254384,-61348391,-99669143,-83713095,92,90,0,183,3174,1417,90,90,73,42,18,10,3,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,3947,183,495,92,0,0,0,0,0,92,0,0,92,0,0,90,0,90,73,3298,12,90,0,207,4030,0,0,0,0,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,15,20702000,20761999,20702.000,20762.000,nsrdb,0,0,NSR,NSR,1,47263173,-96836031,-71014427,-77460078,88,86,0,175,3071,1290,86,86,103,57,30,14,2,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,2891,175,496,88,0,0,0,0,0,88,0,0,88,0,0,86,0,86,103,2686,16,86,0,306,3840,0,0,0,0,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,16,20762000,20821999,20762.000,20822.000,nsrdb,0,0,NSR,NSR,1,55315287,-113800951,-55490308,-82832790,86,84,0,171,2993,1310,84,84,138,57,40,22,9,5,3,2,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,2858,171,466,86,0,0,0,0,0,86,0,0,86,0,0,84,0,84,138,2578,16,84,0,420,3992,0,0,5,5,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,17,20822000,20881999,20822.000,20882.000,nsrdb,0,0,NSR,NSR,1,46852185,-101318821,-68788477,-75148411,90,88,0,179,3059,1336,88,88,118,61,33,16,6,2,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2923,179,465,90,0,0,0,0,0,90,0,0,90,0,0,88,0,88,118,2691,16,88,0,343,3886,0,0,2,2,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,18,20882000,20941999,20882.000,20942.000,nsrdb,0,0,NSR,NSR,1,54213232,-104961385,-62744698,-83226802,90,88,0,179,3123,1402,88,88,126,54,38,21,10,3,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,3055,179,505,91,0,0,0,0,0,90,0,0,90,0,0,88,0,88,126,2804,16,88,0,366,4078,0,0,3,3,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,19,20942000,21001999,20942.000,21002.000,nsrdb,0,0,NSR,NSR,1,53060955,-111764160,-57878229,-80944833,90,88,0,179,3114,1387,87,88,145,59,40,22,14,8,2,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,2784,177,490,89,0,0,0,0,0,89,0,0,89,0,0,88,0,88,145,2451,20,88,0,421,4081,0,0,8,8,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,20,21002000,21061999,21002.000,21062.000,nsrdb,0,0,NSR,NSR,1,52869830,-119851609,-49767670,-80644449,85,83,0,169,2940,1255,83,83,131,59,38,20,8,4,2,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,4262,169,469,86,0,0,0,0,0,85,0,0,85,3,0,83,0,83,131,3607,10,83,0,404,3870,0,0,4,4,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,21,21062000,21121999,21062.000,21122.000,nsrdb,0,0,NSR,NSR,1,49515690,-98769981,-69208944,-79526914,90,88,0,179,3082,1420,88,88,122,57,31,16,7,5,3,2,1,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2944,179,499,91,0,0,0,0,0,90,0,0,90,0,0,88,0,88,122,2673,16,88,0,354,4130,0,0,5,5,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,22,21122000,21181999,21122.000,21182.000,nsrdb,0,0,NSR,NSR,1,47424088,-104103330,-63843527,-77894734,85,83,0,169,2883,1245,83,83,111,59,31,13,6,1,1,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,2785,167,455,85,0,0,0,0,0,84,0,0,84,0,0,83,0,83,111,2573,16,83,0,342,3840,0,0,1,1,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,23,21182000,21241999,21182.000,21242.000,nsrdb,0,0,NSR,NSR,1,46596859,-102036402,-67086613,-76121716,92,90,0,183,3128,1420,90,90,111,59,29,14,5,3,1,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,2979,181,488,92,0,0,0,0,0,91,0,0,91,0,0,90,0,90,111,2745,16,90,0,315,4039,0,0,3,3,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,24,21242000,21301999,21242.000,21302.000,nsrdb,0,0,NSR,NSR,1,52694952,-111248325,-59424411,-79439181,89,87,0,177,3072,1370,87,87,137,58,36,20,10,3,3,3,2,1,1,0,0,0,0,0,0,89,0,0,0,0,0,4420,177,492,89,0,0,0,0,0,89,0,0,89,0,0,87,0,87,137,3782,10,87,0,403,4031,0,0,3,3,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,25,21302000,21361999,21302.000,21362.000,nsrdb,0,0,NSR,NSR,1,41239116,-120825029,-37921226,-80080354,90,88,0,179,3095,1369,88,88,179,66,50,31,14,6,4,2,2,1,1,1,1,0,0,0,0,90,0,0,0,0,0,2973,179,500,94,0,1,0,0,0,90,0,0,90,0,0,88,0,88,179,2716,16,88,0,520,3982,0,0,6,6,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,26,21362000,21421999,21362.000,21422.000,nsrdb,0,0,NSR,NSR,1,55915737,-102601817,-61362239,-87479315,81,79,0,161,2746,1252,79,79,203,59,44,38,21,16,13,6,4,2,0,0,0,0,0,0,0,81,0,0,0,0,0,2653,161,425,83,0,0,0,0,0,81,0,0,81,0,0,79,0,79,203,2397,16,79,0,657,4057,0,0,16,16,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,27,21422000,21481999,21422.000,21482.000,nsrdb,0,0,NSR,NSR,1,53915630,-109915389,-57950382,-82924719,83,81,0,165,2806,1219,81,81,121,55,38,18,8,2,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,2721,165,435,83,0,0,0,0,0,83,0,0,83,0,0,81,0,81,121,2476,16,81,0,382,3852,0,0,2,2,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,28,21482000,21541999,21482.000,21542.000,nsrdb,0,0,NSR,NSR,1,55638054,-119944242,-49018132,-83359350,84,82,0,167,2810,1284,82,82,182,62,46,30,20,10,8,4,1,1,0,0,0,0,0,0,0,84,0,0,0,0,0,3433,167,433,85,0,0,0,0,0,84,0,0,84,0,0,82,0,82,182,2903,12,82,0,568,4008,0,0,10,10,0
6,train,NSR,0,16420,11,6,train/NSR/16420/16420_30min_w011.mem,19802000,21601999,29,21542000,21601999,21542.000,21602.000,nsrdb,0,0,NSR,NSR,1,39908853,-50406486,-103058946,-83254590,89,87,0,177,2945,1302,87,87,56,38,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,3563,177,455,89,0,0,0,0,0,89,0,0,89,0,0,87,0,87,56,3052,12,87,0,164,3831,0,0,0,0,0
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,0,18002000,18061999,18002.000,18062.000,nsrdb,0,0,NSR,NSR,1,33956919,-53065875,-88131068,-88204436,81,79,0,161,2865,1022,79,79,61,34,18,7,2,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,4054,161,426,94,0,0,0,0,0,81,0,0,81,0,0,79,0,79,61,3346,10,79,0,197,3311,0,0,0,0,0
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,1,18062000,18121999,18062.000,18122.000,nsrdb,0,0,NSR,NSR,1,30089554,-77674142,-71106142,-78705192,82,80,0,163,2811,1005,80,80,74,47,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,5138,163,414,85,0,0,0,0,0,82,0,0,82,0,0,80,0,80,74,3809,8,80,0,236,3216,0,0,0,0,0
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,2,18122000,18181999,18122.000,18182.000,nsrdb,0,0,NSR,NSR,1,18259475,-48069573,-85011698,-83015875,83,81,0,165,2889,1035,81,81,55,41,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,10,2,0,0,3127,165,453,95,0,0,0,0,0,83,0,0,83,0,0,81,0,81,55,2717,16,81,0,173,3271,240,0,4,0,4
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,3,18182000,18241999,18182.000,18242.000,nsrdb,0,0,NSR,NSR,1,33594259,-38493665,-100854160,-88651250,84,82,0,167,2889,1020,82,82,50,27,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,3117,167,442,93,0,0,0,0,0,84,0,0,84,0,0,82,0,82,50,2734,16,82,0,156,3184,0,0,0,0,0
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,4,18242000,18301999,18242.000,18302.000,nsrdb,0,0,NSR,NSR,1,23733927,-60166732,-81533017,-79710212,83,81,0,165,2904,1052,81,81,65,44,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,5191,165,463,92,0,0,0,0,0,83,0,0,83,0,0,81,0,81,65,4049,8,81,0,205,3324,0,0,0,0,0
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,5,18302000,18361999,18302.000,18362.000,nsrdb,0,0,NSR,NSR,1,22735646,-31887353,-103040149,-83580927,84,82,0,167,2843,973,82,82,37,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,3096,167,430,86,0,0,0,0,0,84,0,0,84,0,0,82,0,82,37,2673,16,82,0,115,3037,0,0,0,0,0
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,6,18362000,18421999,18362.000,18422.000,nsrdb,0,0,NSR,NSR,1,19840322,-31826150,-92622255,-92645408,84,82,0,167,2899,1062,82,82,34,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,6,1,0,0,3147,167,476,98,0,0,0,0,0,84,0,0,84,0,0,82,0,82,34,2769,16,82,0,106,3315,119,0,2,0,2
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,7,18422000,18481999,18422.000,18482.000,nsrdb,0,0,NSR,NSR,1,22088891,-43623899,-89840708,-85371516,84,82,0,167,2780,980,82,82,53,37,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,5,1,0,0,3043,167,429,86,0,0,0,0,0,84,0,0,84,0,0,82,0,82,53,2647,16,82,0,165,3059,119,0,2,0,2
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,8,18482000,18541999,18482.000,18542.000,nsrdb,0,0,NSR,NSR,1,23266227,-30652034,-104579642,-83578654,85,83,0,169,2852,987,83,83,41,30,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,3103,169,451,93,0,0,0,0,0,85,0,0,85,0,0,83,0,83,41,2704,16,83,0,126,3044,0,0,0,0,0
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,9,18542000,18601999,18542.000,18602.000,nsrdb,0,0,NSR,NSR,1,21269001,-30666332,-97942160,-89112654,84,82,0,167,2876,1041,82,82,33,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,3108,167,455,93,0,0,0,0,0,84,0,0,84,0,0,82,0,82,33,2709,16,82,0,103,3249,0,0,0,0,0
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,10,18602000,18661999,18602.000,18662.000,nsrdb,0,0,NSR,NSR,1,24622031,-31234207,-98249472,-91330411,83,81,0,165,2902,1048,81,81,41,30,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,5,1,0,0,3133,165,449,99,0,0,0,0,0,83,0,0,83,0,0,81,0,81,41,2703,16,81,0,129,3312,120,0,2,0,2
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,11,18662000,18721999,18662.000,18722.000,nsrdb,0,0,NSR,NSR,1,31711296,-54873578,-84771116,-88300778,84,82,0,167,2835,1064,82,82,70,40,18,8,2,1,1,0,0,0,0,0,0,0,0,0,0,84,1,6,1,0,0,3087,167,401,90,0,0,0,0,0,84,0,0,84,0,0,82,0,82,70,2685,16,82,0,218,3321,119,0,3,1,2
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,12,18722000,18781999,18722.000,18782.000,nsrdb,0,0,NSR,NSR,1,24465713,-34753018,-96213420,-89715726,84,82,0,167,2904,1042,82,82,48,32,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,5,1,0,0,3110,167,433,94,0,0,0,0,0,84,0,0,84,0,0,82,0,82,48,2724,16,82,0,149,3253,119,0,2,0,2
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,13,18782000,18841999,18782.000,18842.000,nsrdb,0,0,NSR,NSR,1,24327665,-40272204,-96211956,-84260655,83,81,0,165,2849,1039,81,81,46,34,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,3475,165,431,86,0,0,0,0,0,83,0,0,83,0,0,81,0,81,46,2999,12,81,0,145,3283,0,0,0,0,0
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,14,18842000,18901999,18842.000,18902.000,nsrdb,0,0,NSR,NSR,1,23513070,-28895899,-106503450,-83530980,86,84,0,171,2864,1008,84,84,42,30,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,3085,171,431,90,0,0,0,0,0,86,0,0,86,0,0,84,0,84,42,2708,16,84,0,128,3072,0,0,0,0,0
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,15,18902000,18961999,18902.000,18962.000,nsrdb,0,0,NSR,NSR,1,18482749,-34371366,-95984920,-85068709,85,83,0,169,2874,1005,83,83,33,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,5187,169,441,93,0,0,0,0,0,85,0,0,85,0,0,83,0,83,33,4065,8,83,0,101,3099,0,0,0,0,0
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,16,18962000,19021999,18962.000,19022.000,nsrdb,0,0,NSR,NSR,1,18360002,-34305739,-96411374,-84770397,85,83,0,169,2919,1070,83,83,44,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,10,2,0,0,3158,169,455,97,0,0,0,0,0,85,0,0,85,0,0,83,0,83,44,2742,16,83,0,135,3300,235,0,4,0,4
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,17,19022000,19081999,19022.000,19082.000,nsrdb,0,0,NSR,NSR,1,22455009,-36755101,-99949087,-81770460,85,83,0,169,2844,976,82,83,44,33,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,3397,167,432,95,0,0,0,0,0,84,0,0,84,0,0,83,0,83,44,3103,12,83,0,135,3047,0,0,0,0,0
8,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18002000,19801999,18,19082000,19141999,19082.000,19142.000,nsrdb,0,0,NSR,NSR,1,22602178,-62256153,-79978402,-78461005,83,81,0,165,2953,1053,81,81,65,44,14,4,2,1,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,5213,165,463,103,0,0,0,0,0,83,0,0,83,0,0,81,0,81,65,4025,8,81,0,205,3328,0,0,1,1,0
