case_id,split,class_label,class_id,record_id,chunk_id,balanced_index,chunk_file,snapshot_id,snapshot_pred_class,snapshot_pred_label,pred_valid,class_mem_NSR,class_mem_CHF,class_mem_ARR,class_mem_AFF,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,ectopic_pair_count,qrs_maf_count,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,rbbb_delay_like_count,rbbb_delay_applied_count,pre_qrs_bump_count,abnormal_evidence_count,rhythm_irregular_evidence_count,morphology_evidence_count,pnn_decision_count,pnn_mismatch_rate_bp,rdm_avg_code_q8,ram_avg_code_q8,qrs_maf_rate_bp,v2_eerg_like_removed
3,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,18,0,NSR,1,22602178,-62256153,-79978402,-78461005,83,81,0,165,2953,1053,81,81,65,0,0,0,0,0,0,0,83,0,65,165,81,0,205,3328,0,0
3,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,19,0,NSR,1,26277291,-25146428,-107900011,-88444073,84,82,0,167,2837,1064,82,82,35,0,0,0,0,0,0,0,84,0,35,167,82,0,109,3321,0,0
3,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,20,0,NSR,1,23269480,-39339328,-99289162,-80845488,87,85,0,173,2982,1048,85,85,52,0,0,0,0,0,0,0,87,0,52,173,85,0,156,3156,0,0
3,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,21,0,NSR,1,12924850,5243976,-126135803,-87370228,96,94,0,191,3201,1113,93,94,24,0,2,2,0,0,0,0,95,4,24,195,94,0,65,3063,210,0
3,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,22,0,NSR,1,23310763,-30385791,-105315909,-83182948,86,84,0,171,2943,1008,84,84,43,0,0,0,0,0,0,0,86,0,43,171,84,0,131,3072,0,0
3,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,23,0,NSR,1,20318046,-46030468,-93411410,-78034637,85,83,0,169,2896,996,83,83,45,0,0,0,0,0,0,0,85,0,45,169,83,0,138,3072,0,0
3,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,24,0,NSR,1,20956188,-26322246,-101490309,-89288533,84,82,0,167,2884,1065,82,82,42,0,2,2,0,0,0,0,84,4,42,171,82,0,131,3324,238,0
3,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,25,0,NSR,1,25713926,-29948429,-99093430,-92446497,83,81,0,165,2868,1041,81,81,44,0,1,1,0,0,0,0,83,2,44,167,81,0,139,3290,120,0
3,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,26,0,NSR,1,34695141,-47331236,-93109949,-89680331,81,79,0,161,2829,1080,79,79,64,0,0,0,0,0,0,0,81,0,64,161,79,0,207,3499,0,0
3,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,27,0,NSR,1,24555760,-53720494,-85105954,-83340552,81,79,0,161,2880,1076,79,79,48,0,0,0,0,0,0,0,81,0,48,161,79,0,155,3486,0,0
3,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,28,0,NSR,1,26715378,-21700032,-109759278,-90296688,83,81,0,165,2864,1050,81,81,31,0,0,0,0,0,0,0,82,0,31,165,81,0,97,3318,0,0
3,train,NSR,0,16483,10,8,train/NSR/16483/16483_30min_w010.mem,29,0,NSR,1,23987165,-42680380,-94489813,-83473124,83,81,0,165,2885,1040,81,81,45,0,0,0,0,0,0,0,83,0,45,165,81,0,142,3286,0,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,0,0,NSR,1,45165966,-90103915,-73669003,-77817000,92,90,0,182,3030,1295,90,90,163,0,0,0,0,0,0,0,92,0,163,182,90,0,463,3683,0,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,1,0,NSR,1,21591259,-86122337,-67178413,-66647586,91,86,3,175,2958,1218,86,89,285,0,11,10,0,1,0,0,91,25,288,197,89,337,819,3625,1208,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,2,0,NSR,1,28798901,-101789891,-49737743,-74109591,85,81,2,169,2842,1131,81,83,273,0,0,0,0,0,0,0,84,2,275,169,83,240,842,3574,0,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,3,2,ARR,1,-36697983,-79930718,-32458041,-49946765,94,73,19,177,3050,1038,73,92,522,3,19,19,0,0,3,0,94,63,544,218,92,2065,1452,3640,2021,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,4,2,ARR,1,-32659632,-92805651,-2720555,-72058343,90,81,7,177,2951,1203,81,88,322,2,3,3,0,0,5,1,90,20,331,188,88,795,936,3802,333,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,5,0,NSR,1,5834331,-89807140,-38072994,-76605508,88,81,5,171,2805,1097,80,86,262,3,2,2,0,0,0,0,87,12,270,175,86,581,779,3510,229,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,6,0,NSR,1,37187780,-109353373,-49438837,-75348232,87,84,1,173,2881,1165,84,85,195,0,0,0,0,0,0,0,87,1,196,173,85,117,587,3550,0,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,7,0,NSR,1,24532168,-113501790,-30462263,-79032649,89,85,2,175,2892,1275,85,87,200,1,0,0,0,0,0,0,88,3,203,175,87,229,588,3840,0,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,8,0,NSR,1,33325205,-121279368,-30736290,-80310663,88,86,0,175,2931,1277,86,86,148,0,3,3,0,0,0,0,88,6,148,181,86,0,440,3801,340,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,9,0,NSR,1,51995442,-103490625,-65223478,-79777436,89,87,0,177,2962,1279,87,87,124,0,0,0,0,0,0,0,89,0,124,177,87,0,364,3763,0,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,10,0,NSR,1,33225708,-68457793,-73313009,-87736736,91,86,3,181,3005,1271,85,89,169,1,1,1,0,0,0,0,90,6,173,183,89,337,486,3827,111,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,11,0,NSR,1,-4237647,-58239250,-56477017,-77366905,90,84,4,179,2973,1173,84,88,222,2,0,0,0,0,2,0,90,8,228,181,88,454,645,3574,0,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,12,0,NSR,1,-2736631,-65742938,-48396134,-80968764,94,90,2,185,3035,1350,90,92,225,1,2,2,0,0,2,0,94,9,228,191,92,217,626,3840,212,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,13,0,NSR,1,23590883,-95235231,-51706601,-73870611,85,77,6,163,2694,1081,77,83,341,0,10,10,0,0,0,0,85,26,347,183,83,722,1051,3593,1176,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,14,3,AFF,1,-85623537,-115408117,-18920549,21594135,105,70,33,175,2868,978,70,103,757,10,23,23,0,0,2,0,105,91,800,223,103,3203,1881,3576,2190,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,15,0,NSR,1,17071717,-65814653,-65298186,-83253826,93,86,5,181,2991,1266,86,91,237,2,6,4,0,2,0,0,93,19,244,193,91,549,666,3768,645,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,16,0,NSR,1,13156029,-110327115,-26315092,-73043903,85,75,8,169,2868,1029,75,83,279,2,0,0,0,0,0,0,85,10,289,169,83,963,860,3512,0,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,17,0,NSR,1,44501883,-97938690,-52754343,-89636067,79,73,4,157,2781,1157,73,77,304,0,1,1,0,0,0,0,79,6,308,159,77,519,1010,4057,126,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,18,0,NSR,1,20508985,-86644929,-44648352,-86365486,85,80,3,169,2875,1189,80,83,245,2,1,1,0,0,1,0,85,8,250,172,83,361,755,3804,117,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,19,0,NSR,1,10216442,-88796980,-36661469,-83465272,88,80,6,171,2872,1200,80,86,280,1,7,7,0,0,1,0,88,22,287,186,86,697,833,3840,795,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,20,0,NSR,1,21451296,-110881976,-33449936,-73948670,83,71,10,161,2640,1063,71,81,378,2,1,1,0,0,0,0,83,14,390,163,81,1234,1194,3832,120,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,21,0,NSR,1,-16367865,-93427071,-31337461,-55522710,79,66,11,157,2519,871,66,77,394,3,1,1,0,0,0,0,79,16,408,159,77,1428,1309,3378,126,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,22,0,NSR,1,49957983,-120896499,-49249701,-77416347,85,83,0,169,2881,1210,83,83,169,0,0,0,0,0,0,0,84,0,169,169,83,0,521,3732,0,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,23,0,NSR,1,42516389,-87093197,-65253598,-86414729,89,85,2,177,2965,1275,85,87,198,2,1,1,0,0,0,0,89,6,202,179,87,229,582,3840,112,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,24,0,NSR,1,27638928,-101715782,-43356224,-78209852,79,74,3,157,2492,976,74,77,297,0,0,0,0,0,0,0,79,3,300,157,77,389,987,3376,0,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,25,0,NSR,1,34430638,-98405489,-50990308,-80520290,79,77,0,157,2509,1053,77,77,272,0,0,0,0,0,0,0,79,0,272,157,77,0,904,3500,0,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,26,0,NSR,1,32465489,-107580794,-46911661,-75809835,87,80,5,171,2738,1188,80,85,251,1,0,0,0,0,0,0,87,6,257,171,85,588,755,3801,0,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,27,0,NSR,1,19406165,-82291736,-47485934,-86526275,85,78,5,167,2731,1084,78,83,258,2,1,1,0,0,1,0,85,10,265,170,83,602,795,3557,117,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,28,0,NSR,1,23747406,-101965691,-45631993,-74382284,87,84,1,169,2783,1139,84,85,221,0,2,2,0,0,0,0,86,5,222,173,85,117,665,3471,232,0
4,train,NSR,0,16539,11,10,train/NSR/16539/16539_30min_w011.mem,29,2,ARR,1,-38791827,-147747757,8647198,-23810377,107,84,21,169,2778,1217,84,105,559,9,34,34,0,0,0,0,107,98,589,237,105,2000,1362,3708,3177,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,0,2,ARR,1,-27021640,-60794845,5104931,-118555078,79,73,4,155,4393,1840,74,77,227,2,3,3,0,1,0,0,79,13,233,162,77,519,754,6365,379,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,1,2,ARR,1,-14935675,-79249960,13043401,-119027949,73,69,2,145,4204,1707,69,71,225,2,2,2,0,0,0,0,73,8,229,149,71,281,811,6333,273,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,2,2,ARR,1,-5856259,-81546766,3722742,-116926109,73,71,0,145,4154,1765,71,71,188,0,2,2,0,0,0,0,73,4,188,149,71,0,677,6363,273,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,3,2,ARR,1,-20342593,-59738430,-5790499,-115669339,82,78,2,161,4656,1914,78,80,208,1,4,3,0,2,1,0,82,13,211,171,80,250,665,6281,487,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,4,2,ARR,1,-8851160,-77431714,877760,-115220317,76,72,2,151,4301,1769,72,74,217,0,1,1,0,0,0,0,76,4,219,153,74,270,750,6289,131,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,5,2,ARR,1,-43912050,-35101473,-7351900,-113744758,80,73,5,159,4545,1726,72,78,249,4,3,3,0,0,2,0,80,17,258,167,78,641,817,6136,375,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,6,2,ARR,1,-14585576,-72548889,2213622,-115870526,82,79,1,163,4669,1895,79,80,207,1,4,4,0,0,0,0,82,10,209,171,80,125,662,6140,487,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,7,2,ARR,1,-27315532,-63644532,8518470,-117689097,75,68,5,147,4271,1660,68,73,292,2,3,3,0,1,0,0,75,14,299,154,73,684,1024,6249,400,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,8,2,ARR,1,-55490865,-75584347,38836016,-104711081,72,60,10,139,4035,1431,60,70,369,3,3,3,0,2,0,0,72,21,382,147,70,1428,1349,6105,416,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,9,2,ARR,1,-26862201,-73403894,13860960,-112099297,66,61,3,131,3853,1464,61,64,320,3,1,1,0,0,0,0,66,8,326,133,64,468,1280,6144,151,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,10,2,ARR,1,-11766819,-74603105,9820661,-121818748,68,64,2,135,3943,1513,64,66,261,2,1,1,0,0,0,0,68,6,265,137,66,303,1012,6052,147,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,11,2,ARR,1,-21617728,-78777203,17452972,-117441615,72,64,5,138,4023,1597,64,70,275,2,2,2,0,0,0,0,71,11,282,142,69,724,1005,6388,281,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,12,2,ARR,1,-26900269,-52569634,7107760,-126245157,73,67,4,142,4150,1660,67,71,259,1,6,3,0,4,0,0,73,18,264,155,71,563,933,6342,821,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,13,2,ARR,1,-10004007,-59589801,328050,-128626091,65,62,1,129,3760,1486,62,63,223,1,2,2,0,0,1,0,65,7,225,134,63,158,906,6135,307,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,14,2,ARR,1,-12819992,-79574546,11941096,-119292446,70,66,2,139,3975,1556,65,68,223,1,1,1,0,0,0,0,69,5,226,141,68,294,839,6128,144,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,15,2,ARR,1,-40409518,-34736356,-1708102,-119240090,77,69,6,147,4197,1655,69,75,286,5,11,3,0,10,1,0,77,36,297,172,75,800,976,6140,1428,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,16,0,NSR,1,-13653814,-35590376,-28031174,-119214686,78,75,1,153,4354,1870,75,76,235,0,8,3,0,8,1,0,78,21,236,173,76,131,791,6382,1025,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,17,2,ARR,1,-4080101,-71926038,-3962589,-120841011,81,79,0,161,4607,1971,79,79,151,1,2,2,0,0,1,0,81,6,152,166,79,0,489,6387,246,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,18,2,ARR,1,-22674420,-58713040,-2701210,-116729156,83,81,0,165,4650,1987,81,81,186,1,2,2,0,0,3,0,83,8,187,172,81,0,587,6279,240,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,19,2,ARR,1,-30155787,-52501968,-2321062,-115181576,83,77,3,155,4504,1852,77,81,213,0,11,8,0,6,0,0,82,28,216,180,80,375,673,6157,1341,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,20,2,ARR,1,-17190009,-77647876,17085929,-121050738,71,64,4,140,4055,1572,64,69,288,2,1,1,0,0,0,0,70,8,294,142,68,588,1068,6288,142,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,21,2,ARR,1,-48896627,-47750456,12061957,-115495618,80,69,9,152,4385,1693,68,78,305,5,9,6,0,4,1,0,80,34,319,172,78,1153,1001,6373,1125,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,22,2,ARR,1,-19930895,-73766913,10761058,-117075833,72,67,3,143,4158,1601,67,70,217,2,3,3,0,0,0,0,72,11,222,149,70,428,793,6117,416,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,23,2,ARR,1,-19150520,-67059539,3790639,-117453029,72,67,3,143,4092,1680,67,70,220,1,2,2,0,0,0,0,72,8,224,147,70,428,804,6419,277,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,24,2,ARR,1,-5517956,-79191607,8568066,-123650054,68,66,0,135,3853,1586,66,66,139,0,4,4,0,0,0,0,68,8,139,143,66,0,539,6151,588,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,25,2,ARR,1,-40423307,-75147553,32046019,-116166288,71,62,7,139,4028,1486,62,69,280,3,1,1,0,1,1,0,71,14,290,143,69,1014,1038,6135,140,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,26,2,ARR,1,-19704155,-53561839,-6451047,-120410191,83,80,1,165,4702,1982,80,81,203,1,3,3,0,1,0,0,83,9,205,172,81,123,641,6342,361,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,27,2,ARR,1,-32833310,-47758685,-4854601,-114499863,75,70,3,149,4283,1734,70,73,250,2,5,5,0,0,2,0,75,17,255,161,73,410,876,6341,666,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,28,2,ARR,1,-31019146,-63133715,8491130,-115935900,81,74,5,159,4639,1819,74,79,265,3,3,3,0,0,1,0,81,15,273,166,79,632,858,6292,370,0
5,train,NSR,0,16773,11,12,train/NSR/16773/16773_30min_w011.mem,29,2,ARR,1,-38167020,-57045002,14149733,-118664607,71,63,5,138,3997,1508,63,69,252,2,2,2,0,1,2,0,70,14,259,145,68,735,934,6127,285,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,0,0,NSR,1,44642195,-119040720,-24692366,-100761443,78,76,0,155,4102,1734,76,76,183,0,0,0,0,0,0,0,78,0,183,155,76,0,616,5840,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,1,0,NSR,1,47343391,-119973355,-22606586,-103862210,77,75,0,153,4021,1712,75,75,188,0,0,0,0,0,0,0,77,0,188,153,75,0,641,5843,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,2,0,NSR,1,47696187,-108659120,-32680730,-105043337,79,77,0,157,4125,1769,77,77,177,0,0,0,0,0,0,0,79,0,177,157,77,0,588,5881,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,3,0,NSR,1,44015643,-105790941,-36250246,-101921284,79,77,0,157,4089,1753,77,77,145,0,0,0,0,0,0,0,79,0,145,157,77,0,482,5828,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,4,0,NSR,1,46324129,-94840072,-42622856,-106830247,77,75,0,153,3999,1683,75,75,173,0,0,0,0,0,0,0,77,0,173,153,75,0,590,5744,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,5,0,NSR,1,47759933,-93085233,-47943346,-104563271,77,74,0,152,3958,1626,74,75,183,0,0,0,0,0,0,0,76,0,183,152,74,0,624,5625,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,6,0,NSR,1,42841092,-102460327,-31752225,-107962670,76,73,1,150,3982,1645,72,74,180,0,1,1,0,0,0,0,75,3,181,152,74,135,622,5848,133,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,7,0,NSR,1,45520140,-121529845,-21306549,-102177702,77,74,0,152,3980,1689,74,75,206,0,0,0,0,0,0,0,76,0,206,152,74,0,703,5843,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,8,0,NSR,1,47065994,-110719088,-33218192,-101813515,78,76,0,155,4060,1701,76,76,212,0,0,0,0,0,0,0,78,0,212,155,76,0,714,5729,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,9,0,NSR,1,40364948,-69404120,-65263592,-104699768,82,80,0,163,4259,1798,80,80,103,0,0,0,0,0,0,0,82,0,103,163,80,0,329,5753,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,10,0,NSR,1,45275976,-102497452,-37864005,-103762818,76,73,0,150,3991,1666,73,74,169,0,0,0,0,0,0,0,75,0,169,150,73,0,584,5842,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,11,0,NSR,1,28355309,-84519577,-33991127,-108719316,78,76,0,154,4130,1747,76,76,195,0,0,0,0,0,0,0,78,0,195,154,76,0,656,5884,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,12,0,NSR,1,45974618,-108101271,-30684424,-106029370,76,74,0,151,4022,1690,74,74,163,0,0,0,0,0,0,0,76,0,163,151,74,0,563,5846,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,13,0,NSR,1,45106523,-102791608,-38485815,-102989161,77,75,0,153,4111,1723,75,75,172,0,0,0,0,0,0,0,77,0,172,153,75,0,587,5881,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,14,2,ARR,1,-41467061,-44702077,-19034031,-96336651,91,76,12,170,4539,1745,76,89,355,6,7,6,0,2,3,0,90,36,373,188,88,1363,1021,5877,777,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,15,0,NSR,1,38310485,-85928526,-50907435,-101669142,85,81,2,168,4477,1806,80,83,143,0,1,1,0,0,0,0,84,4,145,170,83,240,441,5779,119,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,16,0,NSR,1,38166354,-81767419,-59887197,-97236801,87,85,0,173,4554,1940,85,85,115,0,0,0,0,0,0,0,87,0,115,173,85,0,346,5842,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,17,0,NSR,1,39316994,-74252559,-67227648,-98269313,86,84,0,171,4512,1931,84,84,108,0,0,0,0,0,0,0,86,0,108,171,84,0,329,5884,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,18,0,NSR,1,38689827,-73440354,-66031245,-99582110,85,83,0,169,4444,1905,83,83,110,0,0,0,0,0,0,0,85,0,110,169,83,0,339,5875,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,19,0,NSR,1,39276194,-69583485,-71295751,-98489414,88,86,0,175,4552,1954,86,86,99,0,0,0,0,0,0,0,88,0,99,175,86,0,294,5816,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,20,0,NSR,1,37490148,-60322540,-78638482,-99120704,89,87,0,177,4669,2025,86,87,79,0,0,0,0,0,0,0,88,0,79,177,87,0,232,6027,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,21,0,NSR,1,27403577,-38578374,-94154289,-96045896,92,90,0,183,4879,2070,90,90,52,0,0,0,0,0,0,0,92,0,52,183,90,0,147,5888,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,22,0,NSR,1,28035998,-40821310,-93015653,-95440135,93,91,0,185,4871,2079,91,91,59,0,0,0,0,0,0,0,93,0,59,185,91,0,165,5848,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,23,0,NSR,1,30464373,-10509372,-115780057,-103438600,94,92,0,187,4920,2116,92,92,38,0,0,0,0,0,0,0,94,0,38,187,92,0,105,5888,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,24,0,NSR,1,29654049,-22470324,-107168530,-100019752,94,92,0,187,4906,2107,92,92,48,0,0,0,0,0,0,0,94,0,48,187,92,0,133,5862,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,25,0,NSR,1,40030993,-78743821,-62094263,-99571347,87,85,0,173,4566,1946,85,85,130,0,0,0,0,0,0,0,87,0,130,173,85,0,391,5860,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,26,0,NSR,1,41037369,-119712788,-28561271,-94062769,83,81,0,165,4361,1863,81,81,170,0,0,0,0,0,0,0,83,0,170,165,81,0,537,5888,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,27,0,NSR,1,38890490,-106874731,-39786466,-93161369,85,83,0,169,4412,1820,83,83,132,0,0,0,0,0,0,0,85,0,132,169,83,0,407,5613,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,28,0,NSR,1,42296922,-114405912,-30592780,-97160596,82,80,0,163,4236,1783,80,80,166,0,0,0,0,0,0,0,82,0,166,163,80,0,531,5705,0,0
6,train,NSR,0,16786,11,14,train/NSR/16786/16786_30min_w011.mem,29,0,NSR,1,45253762,-109613173,-32541841,-102473659,80,78,0,159,4172,1786,78,78,163,0,0,0,0,0,0,0,80,0,163,159,78,0,534,5861,0,0
7,train,NSR,0,16795,10,16,train/NSR/16795/16795_30min_w010.mem,0,1,CHF,1,-63637637,17963470,-81419000,-75204341,105,103,0,16,1835,768,103,103,88,0,0,0,0,0,0,0,105,0,88,16,103,0,218,1908,0,0
7,train,NSR,0,16795,10,16,train/NSR/16795/16795_30min_w010.mem,1,0,NSR,1,-22299977,-51501607,-34229144,-90391346,86,84,0,16,1566,582,84,84,153,0,0,0,0,0,0,0,86,0,153,16,84,0,466,1773,0,0
7,train,NSR,0,16795,10,16,train/NSR/16795/16795_30min_w010.mem,2,0,NSR,1,-28673569,-30967600,-55480878,-84668543,93,91,0,24,1691,741,91,91,137,0,0,0,0,0,0,0,93,0,137,24,91,0,385,2084,0,0
7,train,NSR,0,16795,10,16,train/NSR/16795/16795_30min_w010.mem,3,1,CHF,1,-57286047,20332554,-56253062,-105095322,93,88,3,32,1786,805,88,91,150,2,2,0,0,2,1,0,92,10,155,37,91,329,421,2341,217,0
7,train,NSR,0,16795,10,16,train/NSR/16795/16795_30min_w010.mem,4,0,NSR,1,-12800579,-29897555,-46239506,-107244488,80,78,0,44,1587,704,78,78,148,0,1,0,0,1,0,0,80,2,148,46,78,0,485,2310,125,0
7,train,NSR,0,16795,10,16,train/NSR/16795/16795_30min_w010.mem,5,1,CHF,1,-55737370,35331897,-87769210,-90932163,86,84,0,0,1541,503,84,84,67,0,0,0,0,0,0,0,86,0,67,0,84,0,204,1532,0,0
7,train,NSR,0,16795,10,16,train/NSR/16795/16795_30min_w010.mem,6,0,NSR,1,5233085,-61415917,-61829359,-80186224,88,84,2,96,1872,692,84,86,167,0,1,1,0,0,0,0,88,4,169,98,86,232,497,2108,113,0
7,train,NSR,0,16795,10,16,train/NSR/16795/16795_30min_w010.mem,7,0,NSR,1,-246611,-52085510,-52577770,-91714078,84,82,0,85,1792,749,82,82,136,0,3,3,0,0,0,0,84,6,136,91,82,0,424,2338,357,0
7,train,NSR,0,16795,10,16,train/NSR/16795/16795_30min_w010.mem,8,0,NSR,1,-11071174,-55476932,-41219422,-90354337,85,81,2,72,1746,776,81,83,181,0,1,1,0,0,0,0,85,4,183,74,83,240,558,2452,117,0
