case_id,split,class_label,class_id,record_id,chunk_id,balanced_index,chunk_file,chunk_start_sample,chunk_end_sample,snapshot_id,snapshot_start_sample,snapshot_end_sample,snapshot_start_sec,snapshot_end_sec,source_db,snapshot_pred_class,pred_class,snapshot_pred_label,pred_label,pred_valid,class_mem_NSR,class_mem_CHF,class_mem_ARR,class_mem_AFF,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,ectopic_pair_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum,strong_event_count,adaptive_event_th,pnn_decision_count,pnn_mismatch_rate_bp,rdm_avg_code_q8,ram_avg_code_q8,qrs_maf_rate_bp,rbbb_like_rate_bp,abnormal_evidence_count,rhythm_irregular_evidence_count,morphology_evidence_count,old_case_id,old_balanced_split
37,train,AFF,3,06426,3,1,val/AFF/06426/06426_30min_w003.mem,5402000,7201999,21,6662000,6721999,6662.000,6722.000,afdb,3,3,AFF,AFF,1,-154378570,-41065110,-42923618,42211343,108,55,51,139,4094,478,55,106,1022,98,93,87,81,77,73,71,67,62,60,57,56,51,47,42,16,108,23,316,18,0,11,8129,138,1448,184,18,51,18,0,0,108,0,0,108,23,16,106,51,106,1022,4855,10,106,4811,2468,2224,2129,978,214,144,70,103,val
37,train,AFF,3,06426,3,1,val/AFF/06426/06426_30min_w003.mem,5402000,7201999,22,6722000,6781999,6722.000,6782.000,afdb,3,3,AFF,AFF,1,-156108006,-35332977,-23945736,21341713,110,68,40,159,4164,415,68,108,933,101,98,88,80,73,65,61,58,55,49,46,42,42,39,36,11,110,22,389,10,0,13,3015,155,1582,202,20,51,20,0,0,110,0,0,110,23,11,108,40,108,933,2361,16,108,3703,2211,1562,2000,990,189,124,65,103,val
37,train,AFF,3,06426,3,1,val/AFF/06426/06426_30min_w003.mem,5402000,7201999,23,6782000,6841999,6782.000,6842.000,afdb,3,3,AFF,AFF,1,-149139208,-59651094,-26539250,37286662,126,75,49,100,3199,1498,75,124,1088,119,109,102,97,83,78,75,67,64,54,52,50,47,47,44,12,126,78,1301,59,0,51,10029,74,1932,229,30,45,30,0,0,126,0,0,126,27,12,124,49,124,1088,5332,10,124,3951,2246,5113,6190,1310,362,144,218,103,val
37,train,AFF,3,06426,3,1,val/AFF/06426/06426_30min_w003.mem,5402000,7201999,24,6842000,6901999,6842.000,6902.000,afdb,3,3,AFF,AFF,1,-161770300,-54911399,-24462557,36899115,101,45,54,31,1383,266,45,99,1002,91,86,83,80,72,70,65,62,61,61,57,55,54,53,52,13,101,31,303,28,0,5,4281,19,929,189,7,15,7,0,0,101,0,0,101,13,13,99,54,99,1002,2385,10,99,5454,2591,1513,3069,370,210,139,71,103,val
37,train,AFF,3,06426,3,1,val/AFF/06426/06426_30min_w003.mem,5402000,7201999,25,6902000,6961999,6902.000,6962.000,afdb,3,3,AFF,AFF,1,-158817979,-51889806,-14966971,23353559,99,40,57,16,1098,233,40,97,1033,91,87,83,82,78,75,71,68,64,62,59,57,54,52,50,19,99,28,227,25,0,5,5846,9,772,145,6,11,6,0,0,99,0,0,99,19,19,97,57,97,1033,3122,8,97,5876,2726,1491,2828,413,218,154,64,103,val
37,train,AFF,3,06426,3,1,val/AFF/06426/06426_30min_w003.mem,5402000,7201999,26,6962000,7021999,6962.000,7022.000,afdb,3,3,AFF,AFF,1,-148944232,-61199539,-33500284,43485248,109,58,49,60,1924,352,58,107,1013,99,98,92,82,76,70,67,64,61,57,55,51,49,48,44,14,109,39,399,34,0,9,7318,34,1050,198,9,16,9,0,0,109,0,0,109,19,14,107,49,107,1013,4238,8,107,4579,2423,1553,3577,454,230,139,91,103,val
37,train,AFF,3,06426,3,1,val/AFF/06426/06426_30min_w003.mem,5402000,7201999,27,7022000,7081999,7022.000,7082.000,afdb,3,3,AFF,AFF,1,-154684821,-50777527,-40368415,44903892,100,46,52,55,1695,270,46,98,1005,96,91,87,85,77,74,69,63,60,57,53,52,50,47,44,14,100,37,393,33,0,8,4435,31,974,191,7,17,7,0,0,100,0,0,100,21,14,98,52,98,1005,2539,10,98,5306,2625,1502,3700,366,228,143,85,103,val
37,train,AFF,3,06426,3,1,val/AFF/06426/06426_30min_w003.mem,5402000,7201999,28,7082000,7141999,7082.000,7142.000,afdb,3,3,AFF,AFF,1,-141781669,-68948352,-16084435,27596540,101,47,52,103,2263,322,49,99,996,92,85,81,80,77,74,67,65,62,60,57,55,51,46,44,20,100,33,302,32,0,7,6185,55,1064,197,19,23,19,0,0,100,0,0,100,27,20,99,52,99,996,3217,10,99,5252,2575,1682,3267,964,240,149,91,103,val
37,train,AFF,3,06426,3,1,val/AFF/06426/06426_30min_w003.mem,5402000,7201999,29,7142000,7201999,7142.000,7202.000,afdb,3,3,AFF,AFF,1,-150779658,-45004794,-74405497,70706336,100,47,51,119,2781,265,46,98,1001,92,85,85,83,78,74,71,68,64,59,55,53,48,44,42,11,100,45,575,41,0,12,6190,72,1203,208,11,19,11,0,0,100,0,0,100,16,11,98,51,98,1001,3344,10,98,5204,2614,1474,4500,528,249,140,109,103,val
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,0,9002000,9061999,9002.000,9062.000,afdb,2,2,ARR,ARR,1,-113030801,-77463229,16933550,-25101318,84,26,56,2,63,129,26,82,986,81,77,77,75,72,67,66,63,63,62,59,56,56,56,56,30,83,6,29,5,0,2,6625,2,153,89,4,7,4,0,0,83,0,0,83,29,30,82,56,82,986,2645,6,82,6829,3078,1270,714,449,175,158,17,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,1,9062000,9121999,9062.000,9122.000,afdb,3,3,AFF,AFF,1,-146103843,-40703253,-24333846,12149817,82,29,51,2,71,96,29,80,912,77,76,72,68,67,65,62,59,58,57,54,51,49,49,48,24,82,7,51,6,0,2,6094,2,178,85,2,5,2,0,0,82,0,0,82,22,24,80,51,80,912,2330,6,80,6375,2918,847,853,235,159,142,17,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,2,9122000,9181999,9122.000,9182.000,afdb,3,3,AFF,AFF,1,-153025667,-38696514,-29546971,21129451,81,34,45,0,0,125,35,79,817,75,68,64,63,60,57,54,53,50,50,48,46,45,43,41,15,81,2,4,2,0,0,5690,0,135,84,4,5,4,0,0,81,0,0,81,17,15,79,45,79,817,2294,6,79,5696,2647,914,246,476,128,120,8,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,3,9182000,9241999,9182.000,9242.000,afdb,3,3,AFF,AFF,1,-157925267,-41892259,-22539336,22681560,82,31,49,0,6,130,31,80,950,79,77,76,74,74,71,70,69,63,56,53,50,47,47,44,17,82,4,7,4,0,0,6303,0,168,92,6,10,6,0,0,82,0,0,82,21,17,80,49,80,950,2604,6,80,6125,3040,1073,487,652,154,140,14,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,4,9242000,9301999,9242.000,9302.000,afdb,2,2,ARR,ARR,1,-73029736,-23165485,-17961705,-79125438,55,42,11,1,62,188,42,53,363,50,44,40,34,30,28,23,20,18,17,16,13,12,11,7,2,55,7,24,6,0,1,4531,1,117,86,1,1,1,0,0,55,0,0,55,1,2,53,11,53,363,1555,6,53,2075,1753,1145,1272,116,58,43,15,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,5,9302000,9361999,9302.000,9362.000,afdb,2,2,ARR,ARR,1,-123464826,-33136597,3111150,-44298516,64,19,43,0,16,74,20,62,748,58,57,57,55,54,53,51,50,49,47,44,44,44,43,42,16,64,7,22,7,0,0,1235,0,195,85,4,6,4,0,0,64,0,0,64,21,16,62,43,62,748,690,10,62,6935,3088,947,1093,470,131,113,18,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,6,9362000,9421999,9362.000,9422.000,afdb,1,1,CHF,CHF,1,-113389119,-17247555,-41546567,-25690555,67,40,24,0,5,128,40,65,534,60,54,49,47,44,39,34,32,30,30,28,24,24,21,18,3,66,13,21,13,0,0,5484,0,112,81,2,2,2,0,0,66,0,0,66,37,3,64,24,65,534,3769,4,64,3750,2103,819,1940,246,99,71,28,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,7,9422000,9481999,9422.000,9482.000,afdb,2,2,ARR,ARR,1,-147060131,-31156118,4454839,-22852266,68,22,44,0,7,70,22,66,761,63,61,61,57,53,53,51,51,49,47,45,44,43,42,41,25,68,5,12,5,0,0,5178,0,152,98,3,12,3,0,0,68,0,0,68,27,25,66,44,66,761,2056,6,66,6666,2951,814,735,306,135,122,13,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,8,9482000,9541999,9482.000,9542.000,afdb,3,3,AFF,AFF,1,-158175382,-62018639,5170581,12389900,90,37,51,0,5,220,37,88,930,83,76,73,71,68,66,64,62,57,55,53,51,51,51,49,21,90,23,49,23,0,0,7545,0,209,123,3,9,3,0,0,90,0,0,90,35,21,88,51,88,930,3964,5,88,5795,2705,1522,2555,243,189,140,49,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,9,9542000,9601999,9542.000,9602.000,afdb,3,3,AFF,AFF,1,-128407618,-20039603,-54553825,6880156,69,36,31,0,15,130,36,67,697,66,64,59,56,56,56,54,49,45,39,33,33,30,30,27,6,69,5,12,5,0,0,4916,0,159,87,4,4,4,0,0,69,0,0,69,4,6,67,31,67,697,1935,6,67,4626,2663,924,724,459,107,93,14,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,10,9602000,9661999,9602.000,9662.000,afdb,2,2,ARR,ARR,1,-125431042,-48603282,14241566,-37694253,74,19,53,4,183,51,19,72,896,70,69,66,66,64,62,61,60,57,57,55,53,52,52,52,27,74,7,80,4,0,4,5717,4,248,108,3,7,3,0,0,74,0,0,74,39,27,72,53,72,896,3333,5,72,7361,3185,687,945,277,162,144,18,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,11,9662000,9721999,9662.000,9722.000,afdb,2,2,ARR,ARR,1,-135977546,-38690041,-4927223,-16923581,71,37,32,0,5,111,37,69,606,65,60,51,48,46,40,37,37,36,33,32,32,32,29,28,17,71,8,16,8,0,0,5447,0,125,92,1,5,1,0,0,71,0,0,71,28,17,69,32,69,606,2881,5,69,4637,2248,768,1126,108,112,95,17,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,12,9722000,9781999,9722.000,9782.000,afdb,3,3,AFF,AFF,1,-184362641,-71948372,-57284626,103095938,123,57,64,0,7,276,58,121,1261,117,108,103,101,97,93,91,84,82,80,71,67,60,56,51,27,123,55,88,55,0,0,11044,0,223,200,5,10,5,0,0,123,0,0,123,44,27,121,64,121,1261,4777,5,121,5289,2667,1218,4471,250,303,188,115,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,13,9782000,9841999,9782.000,9842.000,afdb,3,3,AFF,AFF,1,-171772678,-96976457,-60488350,116534780,121,64,55,0,11,296,64,119,1181,113,109,103,99,93,84,77,76,71,68,63,58,57,55,55,19,121,64,136,64,0,0,12203,0,232,202,2,4,2,0,0,121,0,0,121,36,19,119,55,119,1181,5096,5,119,4621,2540,1184,5289,99,297,167,130,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,14,9842000,9901999,9842.000,9902.000,afdb,3,3,AFF,AFF,1,-159096960,-68025396,-27456497,49613452,102,51,49,0,110,235,52,100,977,93,87,82,81,78,72,69,63,60,56,52,48,47,45,44,18,102,38,157,38,0,0,6754,0,422,165,3,6,3,0,0,102,0,0,102,20,18,100,49,100,977,2542,8,100,4900,2501,1156,3725,181,224,145,79,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,15,9902000,9961999,9902.000,9962.000,afdb,3,3,AFF,AFF,1,-175494168,-67533418,-7307061,44350536,117,71,44,43,1157,392,71,115,880,96,86,76,73,69,59,59,55,52,46,45,45,42,41,36,18,117,74,458,71,0,7,12764,34,750,208,30,38,30,0,0,117,0,0,117,39,18,115,44,115,880,5991,8,115,3826,1958,1413,6324,1442,313,131,182,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,16,9962000,10021999,9962.000,10022.000,afdb,3,3,AFF,AFF,1,-173966928,-47190501,-37069414,60389629,113,59,52,75,2870,553,59,111,1065,106,100,96,86,82,75,71,68,65,61,58,53,52,47,45,20,113,52,692,45,0,23,6117,61,1374,209,22,49,22,0,0,113,0,0,113,35,20,111,52,111,1065,3229,12,111,4684,2456,2399,4601,1052,296,154,142,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,17,10022000,10081999,10022.000,10082.000,afdb,3,3,AFF,AFF,1,-160832803,-29528494,-58773158,53752112,99,50,47,161,4218,271,50,97,954,88,82,76,72,72,69,67,66,63,59,56,54,49,42,39,14,99,24,397,20,0,8,6426,151,1418,186,32,63,32,0,0,99,0,0,99,14,14,97,47,97,954,3364,12,97,4845,2517,1387,2424,1720,217,133,84,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,18,10082000,10141999,10082.000,10142.000,afdb,3,3,AFF,AFF,1,-156339534,-50123800,-20158899,27087535,98,41,55,60,2290,315,40,96,1021,91,88,85,79,77,74,70,69,66,63,60,55,51,49,44,15,97,29,393,25,0,9,3420,49,1171,176,12,25,12,0,0,97,0,0,97,18,15,96,55,96,1021,2373,12,96,5729,2722,2016,2959,681,222,147,75,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,19,10142000,10201999,10142.000,10202.000,afdb,3,3,AFF,AFF,1,-171406345,-28453077,-59786475,63388188,109,54,53,125,3572,268,53,107,1067,102,94,90,86,81,80,76,70,67,65,60,54,50,47,45,15,109,32,391,23,0,13,9045,115,1343,177,32,58,32,0,0,109,0,0,109,23,15,107,53,107,1067,5740,8,107,4953,2552,1294,2935,1807,249,149,100,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,20,10202000,10261999,10202.000,10262.000,afdb,3,3,AFF,AFF,1,-151707295,-43299243,-17600647,17474753,101,53,46,84,2808,583,53,99,979,97,91,88,83,78,72,68,62,58,54,53,47,45,43,40,15,101,26,365,19,0,12,2860,70,1326,204,16,43,16,0,0,101,0,0,101,13,15,99,46,99,979,1997,16,99,4646,2531,2816,2574,784,212,139,73,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,21,10262000,10321999,10262.000,10322.000,afdb,2,2,ARR,ARR,1,-94377281,-47064918,2547725,-49424769,45,14,29,4,671,112,14,43,470,39,37,36,36,35,35,32,30,29,28,28,28,27,25,25,9,45,22,263,19,0,7,1823,2,471,140,5,8,5,0,0,45,0,0,45,18,9,43,29,43,470,1010,16,43,6744,2798,2048,4888,357,126,73,53,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,22,10322000,10381999,10322.000,10382.000,afdb,2,2,ARR,ARR,1,-116603773,-71865026,46287887,-54250229,62,13,47,8,420,65,12,60,765,58,56,55,55,55,54,50,49,49,48,48,48,47,47,46,17,62,25,152,24,0,2,2289,6,360,262,9,21,9,0,0,62,0,0,62,36,17,60,47,60,765,974,16,60,7833,3264,1386,4032,343,179,119,60,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,23,10382000,10441999,10382.000,10442.000,afdb,2,2,ARR,ARR,1,-112099064,-81675827,12257571,-15133931,79,41,35,10,756,372,41,77,641,68,64,55,47,43,41,37,37,37,37,37,35,35,35,33,15,78,41,335,37,0,8,4960,9,672,153,3,10,3,0,0,78,0,0,78,12,15,76,35,77,641,2374,8,76,4605,2131,2322,5189,196,182,93,89,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,24,10442000,10501999,10442.000,10502.000,afdb,3,3,AFF,AFF,1,-147404285,-53121646,-10474259,11830984,96,47,47,45,1899,301,48,94,884,86,79,76,70,64,61,59,57,55,54,51,48,45,42,37,11,96,27,317,25,0,6,3639,28,1075,124,11,17,11,0,0,96,0,0,96,16,11,94,47,94,884,2228,12,94,5000,2407,1605,2812,887,191,122,69,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,25,10502000,10561999,10502.000,10562.000,afdb,3,3,AFF,AFF,1,-174687119,-70384850,-45931948,80395135,132,83,46,44,1465,456,83,130,1041,119,109,98,90,84,78,67,62,57,55,51,47,45,41,38,8,131,71,492,70,0,7,12148,27,999,205,17,25,17,0,0,131,0,0,131,21,8,129,46,130,1041,4971,8,129,3565,2049,1406,5378,829,303,138,165,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,26,10562000,10621999,10562.000,10622.000,afdb,3,3,AFF,AFF,1,-156101125,-111776491,-8697941,69520159,107,45,60,78,1877,311,45,105,1090,102,96,86,83,77,75,74,72,68,65,63,62,57,55,55,21,107,49,388,48,0,3,5554,46,981,224,15,22,15,0,0,107,0,0,107,13,21,105,60,105,1090,2528,12,105,5714,2657,1769,4579,669,273,158,115,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,27,10622000,10681999,10622.000,10682.000,afdb,3,3,AFF,AFF,1,-152158421,-42396627,-42382079,36594426,87,33,52,68,1856,119,33,85,967,83,78,78,76,71,70,69,65,61,57,56,54,54,49,46,14,87,18,210,18,0,1,3446,36,954,138,7,13,7,0,0,87,0,0,87,12,14,85,52,85,967,2395,10,85,6117,2912,923,2068,507,181,137,44,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,28,10682000,10741999,10682.000,10742.000,afdb,3,3,AFF,AFF,1,-133570478,-54047248,-10344564,774461,86,33,51,20,1401,134,33,84,919,81,78,75,72,68,65,62,61,57,55,52,51,49,47,46,29,86,8,94,8,0,1,2240,10,836,128,5,10,5,0,0,86,0,0,86,30,29,84,51,84,919,1989,10,84,6071,2800,1039,930,390,170,148,22,104,train
38,train,AFF,3,06426,5,2,train/AFF/06426/06426_30min_w005.mem,9002000,10801999,29,10742000,10801999,10742.000,10802.000,afdb,3,3,AFF,AFF,1,-158501308,-78738152,-12862538,43837255,114,69,43,47,1473,539,69,112,929,98,91,85,77,70,67,65,64,58,52,48,43,40,37,34,14,114,70,525,69,0,5,11283,27,949,158,20,28,20,0,0,114,0,0,114,36,14,112,43,112,929,5102,8,112,3839,2123,1999,6140,1265,291,127,164,104,train
39,train,AFF,3,06426,7,3,test/AFF/06426/06426_30min_w007.mem,12602000,14401999,0,12602000,12661999,12602.000,12662.000,afdb,3,3,AFF,AFF,1,-194239796,-86038819,-39520312,113511901,129,64,63,103,2706,479,64,127,1221,123,112,105,98,91,85,80,75,69,68,65,65,63,63,59,22,129,83,818,72,0,28,10740,62,1290,253,30,40,30,0,0,129,0,0,129,37,22,127,63,127,1221,4332,10,127,4960,2461,1916,6434,1185,389,176,213,105,test
39,train,AFF,3,06426,7,3,test/AFF/06426/06426_30min_w007.mem,12602000,14401999,1,12662000,12721999,12662.000,12722.000,afdb,1,1,CHF,CHF,1,-129374238,6695561,-40326932,-34614195,106,77,27,114,3005,528,77,104,603,73,62,57,53,48,41,40,33,32,32,30,27,26,25,24,4,106,16,234,11,0,9,3253,61,1325,192,13,16,13,0,0,106,0,0,106,5,4,104,27,104,603,2626,12,104,2596,1484,1755,1509,677,128,79,49,105,test
39,train,AFF,3,06426,7,3,test/AFF/06426/06426_30min_w007.mem,12602000,14401999,2,12722000,12781999,12722.000,12782.000,afdb,3,3,AFF,AFF,1,-158185102,-52947520,-32333255,43801071,96,44,50,89,2604,207,44,94,1015,89,86,80,80,79,75,71,69,68,62,58,56,53,48,41,21,96,34,392,33,0,5,4874,53,1120,174,22,27,22,0,0,96,0,0,96,24,21,94,50,94,1015,2891,10,94,5319,2764,1204,3541,1264,244,150,94,105,test
39,train,AFF,3,06426,7,3,test/AFF/06426/06426_30min_w007.mem,12602000,14401999,3,12782000,12841999,12782.000,12842.000,afdb,3,3,AFF,AFF,1,-149321496,-48692259,-27725648,27668603,96,43,51,94,2558,249,42,94,988,89,86,83,78,74,73,68,67,60,58,54,53,52,48,45,15,96,27,335,23,0,6,3656,56,1126,192,17,24,17,0,0,96,0,0,96,32,15,94,51,94,988,2346,12,94,5425,2690,1517,2812,885,213,140,73,105,test
39,train,AFF,3,06426,7,3,test/AFF/06426/06426_30min_w007.mem,12602000,14401999,4,12842000,12901999,12842.000,12902.000,afdb,3,3,AFF,AFF,1,-140684742,-55837594,-27049982,26277644,96,45,49,63,2061,216,45,94,925,86,79,77,72,67,65,64,63,57,57,54,50,47,44,43,22,96,35,308,31,0,7,7331,40,984,171,17,19,17,0,0,96,0,0,96,37,22,94,49,94,925,3677,8,94,5212,2519,1228,3645,994,228,138,90,105,test
39,train,AFF,3,06426,7,3,test/AFF/06426/06426_30min_w007.mem,12602000,14401999,5,12902000,12961999,12902.000,12962.000,afdb,3,3,AFF,AFF,1,-159786339,-39909182,-53474432,54381164,98,41,55,117,2858,241,41,96,1002,90,85,80,75,73,71,66,65,63,62,58,57,56,52,49,11,98,28,360,23,0,10,2934,81,1205,175,22,26,22,0,0,98,0,0,98,17,11,96,55,96,1002,1899,16,96,5729,2672,1504,2857,1257,222,139,83,105,test
39,train,AFF,3,06426,7,3,test/AFF/06426/06426_30min_w007.mem,12602000,14401999,6,12962000,13021999,12962.000,13022.000,afdb,3,3,AFF,AFF,1,-140643397,-87949668,-16294569,41799386,98,49,47,92,2483,343,49,96,968,94,90,82,75,73,71,69,64,56,56,52,50,46,45,45,8,98,33,392,31,0,4,4636,62,1140,198,14,18,14,0,0,98,0,0,98,8,8,96,47,96,968,2404,12,96,4895,2581,1792,3367,707,210,128,82,105,test
39,train,AFF,3,06426,7,3,test/AFF/06426/06426_30min_w007.mem,12602000,14401999,7,13022000,13081999,13022.000,13082.000,afdb,3,3,AFF,AFF,1,-130435976,-83558765,-39274890,55367405,110,51,57,88,2383,723,51,108,1102,98,94,93,88,83,82,80,74,68,67,62,57,54,53,49,22,110,60,639,51,0,13,7217,55,1189,228,17,28,17,0,0,110,0,0,110,37,22,108,57,108,1102,3401,10,108,5277,2612,3629,5454,745,303,162,141,105,test
39,train,AFF,3,06426,7,3,test/AFF/06426/06426_30min_w007.mem,12602000,14401999,8,13082000,13141999,13082.000,13142.000,afdb,3,3,AFF,AFF,1,-159706113,-67020138,-62462123,87338831,107,41,64,134,3401,307,41,105,1190,103,101,98,96,88,84,80,76,75,75,71,66,61,60,56,16,107,49,628,40,0,13,6336,92,1349,237,21,29,21,0,0,107,0,0,107,20,16,105,64,105,1190,2998,12,105,6095,2901,1916,4579,886,291,168,123,105,test
39,train,AFF,3,06426,7,3,test/AFF/06426/06426_30min_w007.mem,12602000,14401999,9,13142000,13201999,13142.000,13202.000,afdb,3,3,AFF,AFF,1,-157454334,-70268522,-18643529,45284224,106,52,52,100,3039,352,52,104,1076,102,98,95,90,85,80,74,72,64,59,54,54,52,51,46,15,106,35,479,32,0,6,4346,61,1363,189,20,31,20,0,0,106,0,0,106,19,15,104,52,104,1076,2611,12,104,5000,2648,1732,3301,1058,245,152,93,105,test
39,train,AFF,3,06426,7,3,test/AFF/06426/06426_30min_w007.mem,12602000,14401999,10,13202000,13261999,13202.000,13262.000,afdb,3,3,AFF,AFF,1,-178794703,-68454505,-50020445,93806135,116,48,66,118,3038,331,48,114,1243,110,106,105,99,94,91,87,80,76,72,70,68,66,62,57,19,116,53,541,49,0,14,9326,85,1292,227,21,36,21,0,0,116,0,0,116,32,19,114,66,114,1243,4180,10,114,5789,2791,1765,4568,925,316,179,137,105,test
39,train,AFF,3,06426,7,3,test/AFF/06426/06426_30min_w007.mem,12602000,14401999,11,13262000,13321999,13262.000,13322.000,afdb,3,3,AFF,AFF,1,-162672129,-23817906,-37970087,29706390,95,40,53,92,2608,233,40,93,990,86,83,80,77,74,72,71,68,62,60,56,55,51,50,45,17,95,21,216,16,0,10,2078,59,1152,182,21,29,21,0,0,95,0,0,95,15,17,93,53,93,990,1723,16,93,5698,2725,1491,2210,1153,212,144,68,105,test
39,train,AFF,3,06426,7,3,test/AFF/06426/06426_30min_w007.mem,12602000,14401999,12,13322000,13381999,13322.000,13382.000,afdb,3,3,AFF,AFF,1,-138222901,-80171017,-38660609,59954566,114,64,48,129,3533,988,65,112,1043,104,98,91,82,80,75,72,69,66,61,56,51,49,46,43,12,114,47,617,38,0,13,9154,110,1491,198,39,55,39,0,0,114,0,0,114,23,12,112,48,112,1043,4730,10,112,4285,2384,3891,4122,1969,277,140,137,105,test
39,train,AFF,3,06426,7,3,test/AFF/06426/06426_30min_w007.mem,12602000,14401999,13,13382000,13441999,13382.000,13442.000,afdb,3,3,AFF,AFF,1,-163459826,-64608203,-42366027,76845281,120,64,54,161,5087,781,64,118,1107,111,107,100,91,85,80,72,70,66,63,58,56,53,48,47,19,120,59,1014,41,0,29,8775,143,1936,230,44,54,44,0,0,120,0,0,120,23,19,118,54,118,1107,4024,12,118,4576,2401,3124,4916,1913,331,158,173,105,test
39,train,AFF,3,06426,7,3,test/AFF/06426/06426_30min_w007.mem,12602000,14401999,14,13442000,13501999,13442.000,13502.000,afdb,3,3,AFF,AFF,1,-157783606,-98716561,14053793,44726357,102,41,59,177,5023,522,42,100,1080,98,94,86,85,81,76,72,67,65,63,63,60,59,58,53,18,102,21,315,16,0,5,3309,166,1520,188,45,65,45,0,0,102,0,0,102,21,18,100,59,100,1080,2535,16,100,5900,2764,3181,2058,2393,245,158,87,105,test
39,train,AFF,3,06426,7,3,test/AFF/06426/06426_30min_w007.mem,12602000,14401999,15,13502000,13561999,13502.000,13562.000,afdb,3,3,AFF,AFF,1,-154022450,-45767855,-42934537,42944293,108,69,37,193,5591,471,69,106,951,100,93,88,80,75,68,65,62,59,56,49,46,43,36,31,6,108,12,153,8,0,5,3061,189,1598,198,43,72,43,0,0,108,0,0,108,5,6,106,37,106,951,2619,16,106,3490,2296,1747,1111,2171,186,118,68,105,test
