case_id,split,record_id,window_id,true_class,selection_tags,mem_file,py_qrs_count,rtl_qrs_count,qrs_count_diff,py_beat_count,rtl_beat_count,diff_beat_count,py_pnn_match_count,rtl_pnn_match_count,diff_pnn_match_count,py_pnn_mismatch_count,rtl_pnn_mismatch_count,diff_pnn_mismatch_count,py_dscr_flip_count,rtl_dscr_flip_count,diff_dscr_flip_count,py_dscr_slope_count,rtl_dscr_slope_count,diff_dscr_slope_count,py_ram_code_sum,rtl_ram_code_sum,diff_ram_code_sum,py_ram_code_count,rtl_ram_code_count,diff_ram_code_count,py_rdm_valid_count,rtl_rdm_valid_count,diff_rdm_valid_count,py_rdm_code_sum,rtl_rdm_code_sum,diff_rdm_code_sum,py_rdm_ge10_count,rtl_rdm_ge10_count,diff_rdm_ge10_count,py_rdm_ge20_count,rtl_rdm_ge20_count,diff_rdm_ge20_count,py_rdm_ge30_count,rtl_rdm_ge30_count,diff_rdm_ge30_count,py_rdm_ge40_count,rtl_rdm_ge40_count,diff_rdm_ge40_count,py_rdm_ge50_count,rtl_rdm_ge50_count,diff_rdm_ge50_count,py_rdm_ge60_count,rtl_rdm_ge60_count,diff_rdm_ge60_count,py_rdm_ge70_count,rtl_rdm_ge70_count,diff_rdm_ge70_count,py_rdm_ge80_count,rtl_rdm_ge80_count,diff_rdm_ge80_count,py_rdm_ge90_count,rtl_rdm_ge90_count,diff_rdm_ge90_count,py_rdm_ge100_count,rtl_rdm_ge100_count,diff_rdm_ge100_count,py_rdm_ge110_count,rtl_rdm_ge110_count,diff_rdm_ge110_count,py_rdm_ge120_count,rtl_rdm_ge120_count,diff_rdm_ge120_count,py_rdm_ge130_count,rtl_rdm_ge130_count,diff_rdm_ge130_count,py_rdm_ge140_count,rtl_rdm_ge140_count,diff_rdm_ge140_count,py_rdm_ge150_count,rtl_rdm_ge150_count,diff_rdm_ge150_count,py_ectopic_pair_count,rtl_ectopic_pair_count,diff_ectopic_pair_count,py_qrs_maf_valid_count,rtl_qrs_maf_valid_count,diff_qrs_maf_valid_count,py_qrs_maf_count,rtl_qrs_maf_count,diff_qrs_maf_count,py_qrs_maf_code_sum,rtl_qrs_maf_code_sum,diff_qrs_maf_code_sum,py_qrs_width_abn_count,rtl_qrs_width_abn_count,diff_qrs_width_abn_count,py_qrs_complex_abn_count,rtl_qrs_complex_abn_count,diff_qrs_complex_abn_count,py_qrs_energy_abn_count,rtl_qrs_energy_abn_count,diff_qrs_energy_abn_count,py_qrs_terminal_delay_count,rtl_qrs_terminal_delay_count,diff_qrs_terminal_delay_count,py_qrs_late_energy_count,rtl_qrs_late_energy_count,diff_qrs_late_energy_count,py_qrs_asymmetry_count,rtl_qrs_asymmetry_count,diff_qrs_asymmetry_count,py_qrs_peak_to_tail_count,rtl_qrs_peak_to_tail_count,diff_qrs_peak_to_tail_count,py_qrs_pvc_like_count,rtl_qrs_pvc_like_count,diff_qrs_pvc_like_count,py_qrs_rbbb_like_count,rtl_qrs_rbbb_like_count,diff_qrs_rbbb_like_count,py_qrs_maf_width_sum,rtl_qrs_maf_width_sum,diff_qrs_maf_width_sum,py_qrs_maf_complex_sum,rtl_qrs_maf_complex_sum,diff_qrs_maf_complex_sum,py_qrs_maf_energy_sum,rtl_qrs_maf_energy_sum,diff_qrs_maf_energy_sum,py_rbbb_delay_valid_count,rtl_rbbb_delay_valid_count,diff_rbbb_delay_valid_count,py_rbbb_delay_wide_count,rtl_rbbb_delay_wide_count,diff_rbbb_delay_wide_count,py_rbbb_delay_terminal_count,rtl_rbbb_delay_terminal_count,diff_rbbb_delay_terminal_count,py_rbbb_delay_like_count,rtl_rbbb_delay_like_count,diff_rbbb_delay_like_count,py_rbbb_delay_segment_count,rtl_rbbb_delay_segment_count,diff_rbbb_delay_segment_count,py_rbbb_delay_applied_count,rtl_rbbb_delay_applied_count,diff_rbbb_delay_applied_count,py_pre_qrs_bump_count,rtl_pre_qrs_bump_count,diff_pre_qrs_bump_count,py_eerg_gate_count,rtl_eerg_gate_count,diff_eerg_gate_count,py_eerg_applied_count,rtl_eerg_applied_count,diff_eerg_applied_count,py_eerg_pre_qrs_bump_count,rtl_eerg_pre_qrs_bump_count,diff_eerg_pre_qrs_bump_count,py_eerg_early_count,rtl_eerg_early_count,diff_eerg_early_count,py_eerg_ecp_count,rtl_eerg_ecp_count,diff_eerg_ecp_count,py_eerg_pnn_decision_count,rtl_eerg_pnn_decision_count,diff_eerg_pnn_decision_count,py_eerg_pnn_mismatch_count,rtl_eerg_pnn_mismatch_count,diff_eerg_pnn_mismatch_count,py_eerg_rdm_valid_count,rtl_eerg_rdm_valid_count,diff_eerg_rdm_valid_count,py_eerg_rdm_code_sum,rtl_eerg_rdm_code_sum,diff_eerg_rdm_code_sum,py_class_mem_NSR,rtl_class_mem_NSR,diff_class_mem_NSR,py_class_mem_CHF,rtl_class_mem_CHF,diff_class_mem_CHF,py_class_mem_ARR,rtl_class_mem_ARR,diff_class_mem_ARR,py_class_mem_AFF,rtl_class_mem_AFF,diff_class_mem_AFF,py_pred_class,rtl_pred_class,pred_class_mismatch,class_mem_mismatch,first_mismatch_stage,complete_match,final_layer_compared,final_layer_note
98,train,124,0,ARR,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0098_train_ARR_124_w00000.mem,49,49,0,49,49,0,47,47,0,0,0,0,97,97,0,2605,2605,0,776,776,0,47,47,0,47,47,0,132,132,0,42,42,0,32,32,0,25,25,0,18,18,0,8,8,0,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4935,4935,0,97,97,0,412,412,0,49,49,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,47,47,0,0,0,0,47,47,0,132,132,0,-1098278,-1098278,0,-90872693,-90872693,0,22181653,22181653,0,-126109503,-126109503,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
99,train,124,15,ARR,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0099_train_ARR_124_w00015.mem,52,52,0,52,52,0,48,48,0,2,2,0,103,103,0,2895,2895,0,864,864,0,48,48,0,50,50,0,152,152,0,43,43,0,29,29,0,23,23,0,20,20,0,11,11,0,7,7,0,4,4,0,4,4,0,2,2,0,2,2,0,2,2,0,2,2,0,1,1,0,1,1,0,1,1,0,1,1,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216,3216,0,103,103,0,564,564,0,52,52,0,3,3,0,52,52,0,3,3,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,52,52,0,1,1,0,1,1,0,50,50,0,2,2,0,50,50,0,152,152,0,-28327354,-28327354,0,-50454688,-50454688,0,12896239,12896239,0,-129562461,-129562461,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
100,train,124,29,ARR,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0100_train_ARR_124_w00029.mem,57,57,0,57,57,0,54,54,0,1,1,0,111,111,0,2884,2884,0,810,810,0,54,54,0,55,55,0,215,215,0,47,47,0,40,40,0,34,34,0,27,27,0,18,18,0,18,18,0,11,11,0,6,6,0,3,3,0,3,3,0,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,57,57,0,8,8,0,69,69,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5386,5386,0,111,111,0,484,484,0,61,61,0,1,1,0,39,39,0,1,1,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,55,55,0,1,1,0,55,55,0,215,215,0,-24810420,-24810420,0,-38754587,-38754587,0,-8260009,-8260009,0,-123721553,-123721553,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
101,train,201,0,ARR,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0101_train_ARR_201_w00000.mem,89,89,0,89,89,0,44,44,0,43,43,0,4,4,0,255,255,0,377,377,0,44,44,0,87,87,0,866,866,0,83,83,0,78,78,0,74,74,0,71,71,0,67,67,0,62,62,0,58,58,0,58,58,0,55,55,0,51,51,0,45,45,0,44,44,0,41,41,0,41,41,0,38,38,0,17,17,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3574,3574,0,4,4,0,266,266,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,88,88,0,21,21,0,17,17,0,87,87,0,43,43,0,87,87,0,866,866,0,-97510140,-97510140,0,-100918690,-100918690,0,-25060135,-25060135,0,25241869,25241869,0,3,3,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
102,train,201,15,ARR,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0102_train_ARR_201_w00015.mem,53,53,0,53,53,0,14,14,0,37,37,0,4,4,0,100,100,0,104,104,0,14,14,0,51,51,0,613,613,0,48,48,0,46,46,0,45,45,0,43,43,0,43,43,0,43,43,0,42,42,0,40,40,0,40,40,0,40,40,0,40,40,0,39,39,0,36,36,0,35,35,0,33,33,0,24,24,0,53,53,0,4,4,0,11,11,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3298,3298,0,4,4,0,147,147,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,53,53,0,13,13,0,24,24,0,51,51,0,37,37,0,51,51,0,613,613,0,-41604545,-41604545,0,-109015227,-109015227,0,30315432,30315432,0,-72385236,-72385236,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
103,train,201,29,ARR,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0103_train_ARR_201_w00029.mem,76,76,0,76,76,0,32,32,0,42,42,0,6,6,0,268,268,0,246,246,0,31,31,0,74,74,0,814,814,0,71,71,0,69,69,0,67,67,0,65,65,0,61,61,0,59,59,0,59,59,0,56,56,0,53,53,0,48,48,0,48,48,0,44,44,0,41,41,0,37,37,0,36,36,0,15,15,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3191,3191,0,6,6,0,234,234,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,76,76,0,20,20,0,15,15,0,74,74,0,42,42,0,74,74,0,814,814,0,-89852717,-89852717,0,-97735474,-97735474,0,-24673077,-24673077,0,15306930,15306930,0,3,3,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
104,train,205,0,ARR,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0104_train_ARR_205_w00000.mem,89,89,0,89,89,0,87,87,0,0,0,0,168,168,0,1577,1577,0,782,782,0,87,87,0,87,87,0,75,75,0,52,52,0,18,18,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3281,3281,0,168,168,0,180,180,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,0,0,0,0,89,89,0,0,0,0,0,0,0,87,87,0,0,0,0,87,87,0,75,75,0,37270036,37270036,0,-72723291,-72723291,0,-96310849,-96310849,0,-65227041,-65227041,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
105,train,205,15,ARR,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0105_train_ARR_205_w00015.mem,91,91,0,91,91,0,83,83,0,6,6,0,152,152,0,1688,1688,0,827,827,0,83,83,0,89,89,0,191,191,0,60,60,0,36,36,0,21,21,0,8,8,0,6,6,0,6,6,0,6,6,0,6,6,0,6,6,0,6,6,0,6,6,0,6,6,0,6,6,0,6,6,0,6,6,0,2,2,0,91,91,0,1,1,0,12,12,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3172,3172,0,152,152,0,232,232,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,91,91,0,4,4,0,2,2,0,89,89,0,6,6,0,89,89,0,191,191,0,17536875,17536875,0,-81987638,-81987638,0,-58830141,-58830141,0,-74666475,-74666475,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
106,train,205,29,ARR,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0106_train_ARR_205_w00029.mem,81,81,0,81,81,0,79,79,0,0,0,0,161,161,0,1608,1608,0,662,662,0,79,79,0,79,79,0,51,51,0,36,36,0,12,12,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4152,4152,0,161,161,0,162,162,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,79,79,0,0,0,0,79,79,0,51,51,0,36740155,36740155,0,-43033660,-43033660,0,-111200274,-111200274,0,-77624164,-77624164,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
107,train,chf03,0,CHF,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0107_train_CHF_chf03_w00000.mem,65,65,0,65,65,0,55,55,0,8,8,0,0,0,0,0,0,0,107,107,0,55,55,0,63,63,0,384,384,0,62,62,0,54,54,0,48,48,0,40,40,0,34,34,0,29,29,0,26,26,0,21,21,0,16,16,0,12,12,0,10,10,0,8,8,0,8,8,0,8,8,0,8,8,0,3,3,0,65,65,0,8,8,0,46,46,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5269,5269,0,0,0,0,361,361,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,65,65,0,4,4,0,3,3,0,63,63,0,8,8,0,63,63,0,384,384,0,-97625741,-97625741,0,2670882,2670882,0,-35161478,-35161478,0,-66371743,-66371743,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
108,train,chf03,599,CHF,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0108_train_CHF_chf03_w00599.mem,67,67,0,67,67,0,65,65,0,0,0,0,0,0,0,0,0,0,70,70,0,65,65,0,65,65,0,79,79,0,25,25,0,10,10,0,9,9,0,9,9,0,8,8,0,5,5,0,4,4,0,2,2,0,2,2,0,2,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,1,1,0,9,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6724,6724,0,0,0,0,543,543,0,72,72,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,65,65,0,0,0,0,65,65,0,79,79,0,-97353297,-97353297,0,87158099,87158099,0,-76752288,-76752288,0,-109480731,-109480731,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
109,train,chf03,1198,CHF,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0109_train_CHF_chf03_w01198.mem,67,67,0,67,67,0,57,57,0,8,8,0,0,0,0,0,0,0,75,75,0,56,56,0,65,65,0,210,210,0,46,46,0,29,29,0,20,20,0,17,17,0,13,13,0,11,11,0,11,11,0,9,9,0,8,8,0,8,8,0,8,8,0,8,8,0,8,8,0,7,7,0,7,7,0,2,2,0,66,66,0,3,3,0,1,1,0,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6273,6273,0,0,0,0,400,400,0,73,73,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,66,66,0,4,4,0,2,2,0,65,65,0,8,8,0,65,65,0,210,210,0,-127657005,-127657005,0,33694577,33694577,0,-4870880,-4870880,0,-99419859,-99419859,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
110,train,chf04,0,CHF,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0110_train_CHF_chf04_w00000.mem,75,75,0,75,75,0,44,44,0,29,29,0,0,0,0,20,20,0,74,74,0,44,44,0,73,73,0,509,509,0,52,52,0,45,45,0,41,41,0,37,37,0,35,35,0,32,32,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30,0,30,30,0,29,29,0,28,28,0,18,18,0,75,75,0,9,9,0,4,4,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640,1640,0,0,0,0,20,20,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,75,75,0,36,36,0,18,18,0,73,73,0,29,29,0,73,73,0,509,509,0,-123780045,-123780045,0,-30848651,-30848651,0,-26307456,-26307456,0,-16398691,-16398691,0,3,3,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
111,train,chf04,599,CHF,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0111_train_CHF_chf04_w00599.mem,40,40,0,40,40,0,18,18,0,20,20,0,0,0,0,0,0,0,44,44,0,18,18,0,38,38,0,350,350,0,34,34,0,33,33,0,31,31,0,28,28,0,26,26,0,23,23,0,22,22,0,22,22,0,20,20,0,19,19,0,19,19,0,19,19,0,18,18,0,18,18,0,18,18,0,9,9,0,40,40,0,23,23,0,10,10,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125,2125,0,0,0,0,21,21,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,40,40,0,29,29,0,9,9,0,38,38,0,20,20,0,38,38,0,350,350,0,-66389559,-66389559,0,-64403147,-64403147,0,-31938789,-31938789,0,-27423555,-27423555,0,3,3,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
112,train,chf04,1198,CHF,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0112_train_CHF_chf04_w01198.mem,49,49,0,49,49,0,15,15,0,32,32,0,0,0,0,0,0,0,15,15,0,15,15,0,47,47,0,515,515,0,44,44,0,41,41,0,38,38,0,36,36,0,35,35,0,34,34,0,32,32,0,32,32,0,32,32,0,32,32,0,32,32,0,32,32,0,32,32,0,32,32,0,31,31,0,10,10,0,49,49,0,5,5,0,2,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,1002,0,0,0,0,30,30,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,49,49,0,37,37,0,10,10,0,47,47,0,32,32,0,47,47,0,515,515,0,-105948680,-105948680,0,-59266871,-59266871,0,-34004569,-34004569,0,3091296,3091296,0,3,3,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
113,train,chf06,0,CHF,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0113_train_CHF_chf06_w00000.mem,105,105,0,105,105,0,61,61,0,42,42,0,0,0,0,0,0,0,373,373,0,61,61,0,103,103,0,890,890,0,94,94,0,88,88,0,82,82,0,77,77,0,73,73,0,69,69,0,64,64,0,59,59,0,52,52,0,49,49,0,45,45,0,42,42,0,35,35,0,31,31,0,30,30,0,6,6,0,104,104,0,3,3,0,8,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4253,4253,0,0,0,0,177,177,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,0,0,0,0,0,104,104,0,24,24,0,6,6,0,103,103,0,42,42,0,103,103,0,890,890,0,-123672085,-123672085,0,-60985841,-60985841,0,-46939835,-46939835,0,29507623,29507623,0,3,3,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
114,train,chf06,592,CHF,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0114_train_CHF_chf06_w00592.mem,95,95,0,95,95,0,72,72,0,21,21,0,0,0,0,6,6,0,442,442,0,72,72,0,93,93,0,515,515,0,73,73,0,56,56,0,47,47,0,42,42,0,38,38,0,34,34,0,31,31,0,31,31,0,28,28,0,26,26,0,25,25,0,23,23,0,21,21,0,21,21,0,19,19,0,10,10,0,95,95,0,1,1,0,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3024,3024,0,0,0,0,210,210,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,95,95,0,8,8,0,10,10,0,93,93,0,21,21,0,93,93,0,515,515,0,-103554976,-103554976,0,-45219382,-45219382,0,2422850,2422850,0,-54777848,-54777848,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
115,train,chf06,1184,CHF,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0115_train_CHF_chf06_w01184.mem,108,108,0,108,108,0,86,86,0,20,20,0,0,0,0,0,0,0,397,397,0,86,86,0,106,106,0,446,446,0,63,63,0,41,41,0,34,34,0,34,34,0,34,34,0,33,33,0,32,32,0,28,28,0,25,25,0,25,25,0,25,25,0,23,23,0,20,20,0,15,15,0,14,14,0,8,8,0,108,108,0,12,12,0,20,20,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6444,6444,0,0,0,0,154,154,0,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,108,108,0,11,11,0,8,8,0,106,106,0,20,20,0,106,106,0,446,446,0,-127147913,-127147913,0,40540771,40540771,0,-83814273,-83814273,0,-30656146,-30656146,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
116,train,chf07,0,CHF,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0116_train_CHF_chf07_w00000.mem,85,85,0,85,85,0,71,71,0,12,12,0,0,0,0,19,19,0,142,142,0,71,71,0,83,83,0,297,297,0,63,63,0,40,40,0,31,31,0,23,23,0,18,18,0,16,16,0,15,15,0,13,13,0,13,13,0,12,12,0,11,11,0,11,11,0,11,11,0,10,10,0,10,10,0,5,5,0,85,85,0,6,6,0,10,10,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7084,7084,0,0,0,0,261,261,0,93,93,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,85,85,0,1,1,0,1,1,0,85,85,0,8,8,0,5,5,0,83,83,0,12,12,0,83,83,0,297,297,0,-139214906,-139214906,0,32563797,32563797,0,-13077691,-13077691,0,-80601828,-80601828,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
117,train,chf07,599,CHF,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0117_train_CHF_chf07_w00599.mem,76,76,0,76,76,0,71,71,0,3,3,0,0,0,0,195,195,0,142,142,0,71,71,0,74,74,0,177,177,0,40,40,0,25,25,0,24,24,0,19,19,0,14,14,0,11,11,0,11,11,0,8,8,0,6,6,0,4,4,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,1,1,0,76,76,0,1,1,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5648,5648,0,0,0,0,198,198,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,76,76,0,1,1,0,1,1,0,74,74,0,3,3,0,74,74,0,177,177,0,-81931903,-81931903,0,71769481,71769481,0,-89545437,-89545437,0,-96515765,-96515765,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
118,train,chf07,1145,CHF,python_misclassified_window,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0118_train_CHF_chf07_w01145.mem,75,75,0,75,75,0,64,64,0,9,9,0,5,5,0,65,65,0,208,208,0,64,64,0,73,73,0,364,364,0,63,63,0,55,55,0,51,51,0,36,36,0,31,31,0,27,27,0,19,19,0,15,15,0,12,12,0,10,10,0,9,9,0,9,9,0,9,9,0,9,9,0,9,9,0,5,5,0,75,75,0,6,6,0,22,22,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5034,5034,0,5,5,0,297,297,0,135,135,0,1,1,0,5,5,0,1,1,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,75,75,0,3,3,0,5,5,0,73,73,0,9,9,0,73,73,0,364,364,0,-63901025,-63901025,0,-18286223,-18286223,0,-25941134,-25941134,0,-87009634,-87009634,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
119,train,chf07,1198,CHF,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0119_train_CHF_chf07_w01198.mem,76,76,0,76,76,0,55,55,0,19,19,0,0,0,0,488,488,0,110,110,0,55,55,0,74,74,0,540,540,0,66,66,0,62,62,0,56,56,0,51,51,0,47,47,0,40,40,0,36,36,0,31,31,0,28,28,0,25,25,0,22,22,0,21,21,0,19,19,0,19,19,0,17,17,0,13,13,0,76,76,0,9,9,0,25,25,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5538,5538,0,0,0,0,243,243,0,108,108,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,76,76,0,7,7,0,13,13,0,74,74,0,19,19,0,74,74,0,540,540,0,-111534651,-111534651,0,-25571042,-25571042,0,-31410963,-31410963,0,-27031715,-27031715,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
